ibge7,ibge6,mun_nome,ano,populacao,fonte_populacao,observacao_populacao
3304201,330420,Resende,2018,130334,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3304201,330420,Resende,2019,131341,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3304201,330420,Resende,2020,132312,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3304201,330420,Resende,2021,133244,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3304201,330420,Resende,2022,129612,"SIDRA 4714 v93 - Censo Demografico 2022, Populacao residente",censo_2022_oficial_sidra
3304201,330420,Resende,2024,137612,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3304201,330420,Resende,2025,137697,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3304300,330430,Rio Bonito,2011,56001,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3304300,330430,Rio Bonito,2012,56436,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3304300,330430,Rio Bonito,2013,56942,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3304300,330430,Rio Bonito,2014,57284,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3304300,330430,Rio Bonito,2015,57615,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3304300,330430,Rio Bonito,2016,57963,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3304300,330430,Rio Bonito,2017,58272,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3304300,330430,Rio Bonito,2018,59814,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3304300,330430,Rio Bonito,2019,60201,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3304300,330430,Rio Bonito,2020,60573,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3304300,330430,Rio Bonito,2021,60930,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3304300,330430,Rio Bonito,2022,56276,"SIDRA 4714 v93 - Censo Demografico 2022, Populacao residente",censo_2022_oficial_sidra
3304300,330430,Rio Bonito,2024,59113,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3304300,330430,Rio Bonito,2025,59126,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3304409,330440,Rio Claro,2011,17517,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3304409,330440,Rio Claro,2012,17606,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3304409,330440,Rio Claro,2013,17709,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3304409,330440,Rio Claro,2014,17768,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3304409,330440,Rio Claro,2015,17826,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3304409,330440,Rio Claro,2016,17850,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3304409,330440,Rio Claro,2017,17988,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3304409,330440,Rio Claro,2018,18451,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3304409,330440,Rio Claro,2019,18529,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3304409,330440,Rio Claro,2020,18605,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3304409,330440,Rio Claro,2021,18677,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3304409,330440,Rio Claro,2022,17401,"SIDRA 4714 v93 - Censo Demografico 2022, Populacao residente",censo_2022_oficial_sidra
3304409,330440,Rio Claro,2024,17950,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3304409,330440,Rio Claro,2025,17951,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3304508,330450,Rio das Flores,2011,8633,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3304508,330450,Rio das Flores,2012,8703,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3304508,330450,Rio das Flores,2013,8783,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3304508,330450,Rio das Flores,2014,8838,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3304508,330450,Rio das Flores,2015,8892,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3304508,330450,Rio das Flores,2016,8943,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3304508,330450,Rio das Flores,2017,8984,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3304508,330450,Rio das Flores,2018,9222,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3304508,330450,Rio das Flores,2019,9284,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3304508,330450,Rio das Flores,2020,9344,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3304508,330450,Rio das Flores,2021,9401,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3304508,330450,Rio das Flores,2022,8954,"SIDRA 4714 v93 - Censo Demografico 2022, Populacao residente",censo_2022_oficial_sidra
3304508,330450,Rio das Flores,2024,9264,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3304508,330450,Rio das Flores,2025,9267,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3304524,330452,Rio das Ostras,2011,110992,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3304524,330452,Rio das Ostras,2012,116134,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3304524,330452,Rio das Ostras,2013,122196,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3304524,330452,Rio das Ostras,2014,127171,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3304524,330452,Rio das Ostras,2015,131976,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3304524,330452,Rio das Ostras,2016,136626,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3304524,330452,Rio das Ostras,2017,141117,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3304524,330452,Rio das Ostras,2018,145989,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3304524,330452,Rio das Ostras,2019,150674,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3304524,330452,Rio das Ostras,2020,155193,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3304524,330452,Rio das Ostras,2021,159529,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3304524,330452,Rio das Ostras,2022,156491,"SIDRA 4714 v93 - Censo Demografico 2022, Populacao residente",censo_2022_oficial_sidra
3304524,330452,Rio das Ostras,2024,168099,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3304524,330452,Rio das Ostras,2025,168455,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3304557,330455,Rio de Janeiro,2011,6355949,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3304557,330455,Rio de Janeiro,2012,6390290,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3304557,330455,Rio de Janeiro,2013,6429923,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3304557,330455,Rio de Janeiro,2014,6453682,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3304557,330455,Rio de Janeiro,2015,6476631,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3304557,330455,Rio de Janeiro,2016,6498837,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3304557,330455,Rio de Janeiro,2017,6520266,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3304557,330455,Rio de Janeiro,2018,6688927,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3304557,330455,Rio de Janeiro,2019,6718903,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3304557,330455,Rio de Janeiro,2020,6747815,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3304557,330455,Rio de Janeiro,2021,6775561,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3304557,330455,Rio de Janeiro,2022,6211223,"SIDRA 4714 v93 - Censo Demografico 2022, Populacao residente",censo_2022_oficial_sidra
3304557,330455,Rio de Janeiro,2024,6729894,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3304557,330455,Rio de Janeiro,2025,6730729,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3304607,330460,Santa Maria Madalena,2011,10310,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3304607,330460,Santa Maria Madalena,2012,10298,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3304607,330460,Santa Maria Madalena,2013,10282,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3304607,330460,Santa Maria Madalena,2014,10253,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3304607,330460,Santa Maria Madalena,2015,10225,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3304607,330460,Santa Maria Madalena,2016,10198,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3304607,330460,Santa Maria Madalena,2017,10172,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3304607,330460,Santa Maria Madalena,2018,10417,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3304607,330460,Santa Maria Madalena,2019,10404,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3304607,330460,Santa Maria Madalena,2020,10392,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3304607,330460,Santa Maria Madalena,2021,10380,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3304607,330460,Santa Maria Madalena,2022,10232,"SIDRA 4714 v93 - Censo Demografico 2022, Populacao residente",censo_2022_oficial_sidra
3304607,330460,Santa Maria Madalena,2024,10579,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3304607,330460,Santa Maria Madalena,2025,10580,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3304706,330470,Santo Antônio de Pádua,2011,40735,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3304706,330470,Santo Antônio de Pádua,2012,40876,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3304706,330470,Santo Antônio de Pádua,2013,41035,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3304706,330470,Santo Antônio de Pádua,2014,41108,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3304706,330470,Santo Antônio de Pádua,2015,41178,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3304706,330470,Santo Antônio de Pádua,2016,41246,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3304706,330470,Santo Antônio de Pádua,2017,41312,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3304706,330470,Santo Antônio de Pádua,2018,42359,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3304706,330470,Santo Antônio de Pádua,2019,42479,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3304706,330470,Santo Antônio de Pádua,2020,42594,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3304706,330470,Santo Antônio de Pádua,2021,42705,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3304706,330470,Santo Antônio de Pádua,2022,41325,"SIDRA 4714 v93 - Censo Demografico 2022, Populacao residente",censo_2022_oficial_sidra
3304706,330470,Santo Antônio de Pádua,2024,43686,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3304706,330470,Santo Antônio de Pádua,2025,43697,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3304755,330475,São Francisco de Itabapoana,2011,41371,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3304755,330475,São Francisco de Itabapoana,2012,41386,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3304755,330475,São Francisco de Itabapoana,2013,41397,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3304755,330475,São Francisco de Itabapoana,2014,41343,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3304755,330475,São Francisco de Itabapoana,2015,41291,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3304755,330475,São Francisco de Itabapoana,2016,41240,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3304755,330475,São Francisco de Itabapoana,2017,41191,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3304755,330475,São Francisco de Itabapoana,2018,42201,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3304755,330475,São Francisco de Itabapoana,2019,42205,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3304755,330475,São Francisco de Itabapoana,2020,42210,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3304755,330475,São Francisco de Itabapoana,2021,42214,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3304755,330475,São Francisco de Itabapoana,2022,45059,"SIDRA 4714 v93 - Censo Demografico 2022, Populacao residente",censo_2022_oficial_sidra
3304755,330475,São Francisco de Itabapoana,2024,47368,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3304755,330475,São Francisco de Itabapoana,2025,47397,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3304805,330480,São Fidélis,2011,37601,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3304805,330480,São Fidélis,2012,37657,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3304805,330480,São Fidélis,2013,37717,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3304805,330480,São Fidélis,2014,37710,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3304805,330480,São Fidélis,2015,37703,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3304805,330480,São Fidélis,2016,37696,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3304805,330480,São Fidélis,2017,37689,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3304805,330480,São Fidélis,2018,38626,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3304805,330480,São Fidélis,2019,38669,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3304805,330480,São Fidélis,2020,38710,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3304805,330480,São Fidélis,2021,38749,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3304805,330480,São Fidélis,2022,38961,"SIDRA 4714 v93 - Censo Demografico 2022, Populacao residente",censo_2022_oficial_sidra
3304805,330480,São Fidélis,2024,41197,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3304805,330480,São Fidélis,2025,41212,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3304904,330490,São Gonçalo,2011,1008065,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3304904,330490,São Gonçalo,2012,1016128,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3304904,330490,São Gonçalo,2013,1025507,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3304904,330490,São Gonçalo,2014,1031903,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3304904,330490,São Gonçalo,2015,1038081,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3304904,330490,São Gonçalo,2016,1044058,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3304904,330490,São Gonçalo,2017,1049826,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3304904,330490,São Gonçalo,2018,1077687,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3304904,330490,São Gonçalo,2019,1084839,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3304904,330490,São Gonçalo,2020,1091737,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3304904,330490,São Gonçalo,2021,1098357,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3304904,330490,São Gonçalo,2022,896744,"SIDRA 4714 v93 - Censo Demografico 2022, Populacao residente",censo_2022_oficial_sidra
3304904,330490,São Gonçalo,2024,960652,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3304904,330490,São Gonçalo,2025,960196,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3305000,330500,São João da Barra,2011,33136,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3305000,330500,São João da Barra,2012,33512,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3305000,330500,São João da Barra,2013,33951,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3305000,330500,São João da Barra,2014,34273,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3305000,330500,São João da Barra,2015,34583,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3305000,330500,São João da Barra,2016,34884,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3305000,330500,São João da Barra,2017,35174,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3305000,330500,São João da Barra,2018,36138,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3305000,330500,São João da Barra,2019,36102,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3305000,330500,São João da Barra,2020,36423,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3305000,330500,São João da Barra,2021,36731,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3305000,330500,São João da Barra,2022,36573,"SIDRA 4714 v93 - Censo Demografico 2022, Populacao residente",censo_2022_oficial_sidra
3305000,330500,São João da Barra,2024,38708,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3305000,330500,São João da Barra,2025,38740,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3305109,330510,São João de Meriti,2011,459379,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3305109,330510,São João de Meriti,2012,460062,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3305109,330510,São João de Meriti,2013,460799,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3305109,330510,São João de Meriti,2014,460711,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3305109,330510,São João de Meriti,2015,460625,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3305109,330510,São João de Meriti,2016,460541,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3305109,330510,São João de Meriti,2017,460461,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3305109,330510,São João de Meriti,2018,471888,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3305109,330510,São João de Meriti,2019,472406,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3305109,330510,São João de Meriti,2020,472906,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3305109,330510,São João de Meriti,2021,473385,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3305109,330510,São João de Meriti,2022,440962,"SIDRA 4714 v93 - Censo Demografico 2022, Populacao residente",censo_2022_oficial_sidra
3305109,330510,São João de Meriti,2024,466536,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3305109,330510,São João de Meriti,2025,466503,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3305133,330513,São José de Ubá,2011,7049,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3305133,330513,São José de Ubá,2012,7093,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3305133,330513,São José de Ubá,2013,7143,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3305133,330513,São José de Ubá,2014,7175,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3305133,330513,São José de Ubá,2015,7206,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3305133,330513,São José de Ubá,2016,7236,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3305133,330513,São José de Ubá,2017,6953,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3305133,330513,São José de Ubá,2018,7134,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3305133,330513,São José de Ubá,2019,7171,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3305133,330513,São José de Ubá,2020,7206,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3305133,330513,São José de Ubá,2021,7240,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3305133,330513,São José de Ubá,2022,7070,"SIDRA 4714 v93 - Censo Demografico 2022, Populacao residente",censo_2022_oficial_sidra
3305133,330513,São José de Ubá,2024,7315,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3305133,330513,São José de Ubá,2025,7318,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3305158,330515,São José do Vale do Rio Preto,2011,20398,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3305158,330515,São José do Vale do Rio Preto,2012,20540,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3305158,330515,São José do Vale do Rio Preto,2013,20704,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3305158,330515,São José do Vale do Rio Preto,2014,20812,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3305158,330515,São José do Vale do Rio Preto,2015,20916,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3305158,330515,São José do Vale do Rio Preto,2016,21017,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3305158,330515,São José do Vale do Rio Preto,2017,21114,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3305158,330515,São José do Vale do Rio Preto,2018,21670,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3305158,330515,São José do Vale do Rio Preto,2019,21795,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3305158,330515,São José do Vale do Rio Preto,2020,21916,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3305158,330515,São José do Vale do Rio Preto,2021,22032,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3305158,330515,São José do Vale do Rio Preto,2022,22080,"SIDRA 4714 v93 - Censo Demografico 2022, Populacao residente",censo_2022_oficial_sidra
3305158,330515,São José do Vale do Rio Preto,2024,22799,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3305158,330515,São José do Vale do Rio Preto,2025,22813,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3305208,330520,São Pedro da Aldeia,2011,89739,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3305208,330520,São Pedro da Aldeia,2012,91542,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3305208,330520,São Pedro da Aldeia,2013,93659,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3305208,330520,São Pedro da Aldeia,2014,95318,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3305208,330520,São Pedro da Aldeia,2015,96920,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3305208,330520,São Pedro da Aldeia,2016,98470,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3305208,330520,São Pedro da Aldeia,2017,99906,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3305208,330520,São Pedro da Aldeia,2018,102846,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3305208,330520,São Pedro da Aldeia,2019,104476,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3305208,330520,São Pedro da Aldeia,2020,106049,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3305208,330520,São Pedro da Aldeia,2021,107556,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3305208,330520,São Pedro da Aldeia,2022,104029,"SIDRA 4714 v93 - Censo Demografico 2022, Populacao residente",censo_2022_oficial_sidra
3305208,330520,São Pedro da Aldeia,2024,110556,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3305208,330520,São Pedro da Aldeia,2025,110677,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3305307,330530,São Sebastião do Alto,2011,8933,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3305307,330530,São Sebastião do Alto,2012,8970,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3305307,330530,São Sebastião do Alto,2013,9012,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3305307,330530,São Sebastião do Alto,2014,9033,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3305307,330530,São Sebastião do Alto,2015,9054,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3305307,330530,São Sebastião do Alto,2016,9075,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3305307,330530,São Sebastião do Alto,2017,9094,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3305307,330530,São Sebastião do Alto,2018,9326,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3305307,330530,São Sebastião do Alto,2019,9357,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3305307,330530,São Sebastião do Alto,2020,9387,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3305307,330530,São Sebastião do Alto,2021,9416,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3305307,330530,São Sebastião do Alto,2022,7750,"SIDRA 4714 v93 - Censo Demografico 2022, Populacao residente",censo_2022_oficial_sidra
3305307,330530,São Sebastião do Alto,2024,7999,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
3305307,330530,São Sebastião do Alto,2025,7993,SIDRA 6579 v9324 - Populacao residente estimada,estimativa_oficial_sidra
