macro_regiao,desfecho,exposicao,familia,dispersao,alerta_convergencia,avisos_modelo,p_associacao,metodo_p,df_exp,df_lag,lag_max,cen,cen_mmt,cen_percentil_mmt,percentil,valor,rr_cumulativo,ic95_inf,ic95_sup,modelo_id,theta_hat,se_theta,rr_bayes,cri95_inf_bayes,cri95_sup_bayes,prob_rr_maior_1_10,prior_especificacao
Medio Paraiba,obitos_i60_i69,temp_med,quasipoisson,0.9853589614171916,FALSE,,0.20103164377181812,Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=0.01622,4,3,14,24.17751687763713,24.17751687763713,75.6,P95,26.97412604166667,1.2442271387329662,1.063276702673303,1.4559720615220568,medio_paraiba_obitos_i60_i69_temp_med_2,0.21851456505585745,0.08018473668859005,1.1833376309703296,1.0364778860137962,1.3510061022679971,0.862028287834958,sceptical
Metropolitana I,obitos_i60_i69,temp_med,quasipoisson,1.045562573328566,FALSE,,9.36597484018916e-12,Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=2.209e-12,4,3,14,25.07024809216268,25.07024809216268,67.6,P95,28.932047176108913,1.2189930005344227,1.1237652170388746,1.322290379539761,metropolitana_i_obitos_i60_i69_temp_med_2,0.1980251085092471,0.04150089549408517,1.1959988695023138,1.1036679227177921,1.29605406337117,0.979599995005246,sceptical
Metropolitana II,obitos_i60_i69,temp_med,quasipoisson,1.0201790065500629,FALSE,,0.9411189716051044,Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=0.9276,4,3,14,29.649958333333323,29.649958333333323,99,P95,28.762966666666657,1.013711951437363,0.9394149862633716,1.0938849555449268,metropolitana_ii_obitos_i60_i69_temp_med_2,0.013618793252236689,0.038835787980277106,1.030380575883612,0.9589425435713211,1.1071405041685705,0.03547347008272695,sceptical
Noroeste,obitos_i60_i69,temp_med,quasipoisson,1.0171122196324631,FALSE,,0.6695397028779452,Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=0.6438,4,3,14,23.69876687763713,23.69876687763713,48.9,P95,29.548183333333327,1.1263342408167143,0.7674140625804698,1.6531216769345267,noroeste_obitos_i60_i69_temp_med_2,0.11896832476071267,0.19576742437943606,1.118200753383864,0.9269075957013666,1.3489725736060203,0.5597518202257269,sceptical
Norte,obitos_i60_i69,temp_med,quasipoisson,0.9852453555450292,FALSE,,0.1522662283083023,Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=0.03138,4,3,14,23.855211497890295,23.855211497890295,51,P95,28.052695138888883,1.1357011410122264,0.8614174259408658,1.4973194677222792,norte_obitos_i60_i69_temp_med_2,0.1272502055924498,0.14103640911256038,1.1214220410917062,0.9488289296156696,1.325410044944228,0.5816023969886304,sceptical
Serrana,obitos_i60_i69,temp_med,quasipoisson,1.0222944678789712,FALSE,,0.4662252848446166,Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=0.3786,4,3,14,23.37515738396624,23.37515738396624,98.2,P95,23.21020541666666,1.0002622795254743,0.97588132246377,1.0252523588785492,serrana_obitos_i60_i69_temp_med_2,2.6224513621250035e-4,0.012590303255354096,1.0028389244227751,0.9783789270816665,1.0279104348017938,9.978643339411447e-14,sceptical
Baia da Ilha Grande,obitos_i60_i69,ur_med,quasipoisson,0.98298862661401,FALSE,,0.462097100500983,Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=0.3938,4,3,14,62.48496323529412,62.48496323529412,1,P05,64.0613088235294,1.1734073857686564,1.019881182379887,1.3500444137654146,baia_da_ilha_grande_obitos_i60_i69_ur_med,0.1599118118213766,0.07154502852061215,1.1559392270728428,1.0165964830366137,1.31438138827167,0.7678397522247752,sceptical
Baixada Litoranea,obitos_i60_i69,ur_med,quasipoisson,1.040311432543744,FALSE,,0.19749754033782485,Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=0.1167,4,3,14,84.11621835443037,84.11621835443037,73.3,P05,43.44646875,1.5031426430023087,1.030418759166452,2.1927374527223455,baixada_litoranea_obitos_i60_i69_ur_med,0.40755801179141793,0.19265289201985744,1.2276097457549398,0.9561957763093649,1.5760639454915653,0.7947035744782828,sceptical
Centro-Sul,obitos_i60_i69,ur_med,quasipoisson,1.0109270713099685,FALSE,,0.4171066549586459,Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=0.2883,4,3,14,99.57554347826084,99.57554347826084,99,P05,53.851671113306985,1.233940144334006,0.6762613336568831,2.25150870531888,centro_sul_obitos_i60_i69_ur_med,0.21021241890483092,0.30683630568920367,1.1592495667198595,0.9018030954451001,1.4901917777038647,0.6368803190489503,sceptical
Medio Paraiba,obitos_i60_i69,ur_med,quasipoisson,0.9843950405936606,FALSE,,0.02246449621141644,Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=3.548e-05,4,3,14,82.13486462728551,82.13486462728551,78.8,P05,55.58532569444444,1.455019764325293,1.1273574299370597,1.877915963791029,medio_paraiba_obitos_i60_i69_ur_med,0.3750194842599215,0.1301774674546933,1.2560454891299633,1.0028838526004684,1.573113642893837,0.8704123208937707,sceptical
Metropolitana I,obitos_i60_i69,ur_med,quasipoisson,1.0507396245994207,FALSE,,0.1913791320136793,Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=0.1843,4,3,14,54.58156944444445,54.58156944444445,1,P05,56.467249305555555,1.0101638229955356,0.977051868055714,1.044397930807465,metropolitana_i_obitos_i60_i69_ur_med,0.010112518685689343,0.01700442364858528,1.0149241551696022,0.9812349314944337,1.0497700476051326,1.3382966893923225e-6,sceptical
Metropolitana II,obitos_i60_i69,ur_med,quasipoisson,1.018451200552375,FALSE,,0.3448609526331832,Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=0.3744,4,3,14,97.54166666666669,97.54166666666669,99,P05,60.56819444444445,1.2788641002934813,0.937181835892076,1.7451185291728115,metropolitana_ii_obitos_i60_i69_ur_med,0.245972262294111,0.15859996333240073,1.184390252067456,0.9590852996450576,1.4626230531440312,0.7363364212498426,sceptical
Noroeste,obitos_i60_i69,ur_med,quasipoisson,1.020072201095702,FALSE,,0.903625652968461,Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=0.6853,4,3,14,55.11958333333334,55.11958333333334,1,P05,57.1031875,1.006316379695103,0.8849958860467407,1.144268207354327,noroeste_obitos_i60_i69_ur_med,0.006296514973742931,0.06554650927611763,1.0444174112900457,0.9334921559604147,1.1685237224982712,0.1783916663534805,sceptical
Norte,obitos_i60_i69,ur_med,quasipoisson,0.9837195384362896,FALSE,,0.19309533576408505,Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=0.05389,4,3,14,92.2459722222222,92.2459722222222,99,P05,64.69610416666666,1.2687858602898845,0.8113417047190985,1.9841425011289056,norte_obitos_i60_i69_ur_med,0.23806042767642277,0.22812990815117512,1.1700794514422845,0.9244313143898585,1.4810034032556536,0.6747202325751926,sceptical
Serrana,obitos_i60_i69,ur_med,quasipoisson,1.0208285935074046,FALSE,,0.10561866491359574,Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=0.0533,4,3,14,96.824375,96.824375,99,P05,61.047836805555555,1.3275281474779768,0.8907012383834249,1.9785882250987388,serrana_obitos_i60_i69_ur_med,0.283318677282409,0.2036082798597036,1.1860975712364634,0.9391678767318956,1.4979509876216142,0.7172486548711068,sceptical
Baia da Ilha Grande,obitos_i60_i69,ur_med,quasipoisson,0.98298862661401,FALSE,,0.462097100500983,Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=0.3938,4,3,14,62.48496323529412,62.48496323529412,1,P95,92.4355294117647,1.243902368982335,0.5459736547902669,2.8340068975567134,baia_da_ilha_grande_obitos_i60_i69_ur_med_2,0.21825350971169744,0.42012918191768456,1.1026325611654924,1.0055553827492807,1.2090816535815945,0.5095696277852466,sceptical
Baixada Litoranea,obitos_i60_i69,ur_med,quasipoisson,1.040311432543744,FALSE,,0.19749754033782485,Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=0.1167,4,3,14,84.11621835443037,84.11621835443037,73.3,P95,90.04790624999998,1.3120159970524836,1.0234312275729276,1.6819752320865746,baixada_litoranea_obitos_i60_i69_ur_med_2,0.27156488332293344,0.12673903949422707,1.1122241002855346,1.015847632651375,1.2177440882814978,0.5703128081035979,sceptical
Centro-Sul,obitos_i60_i69,ur_med,quasipoisson,1.0109270713099685,FALSE,,0.4171066549586459,Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=0.2883,4,3,14,99.57554347826084,99.57554347826084,99,P95,97.1690238801054,1.0700140584853357,0.8904357342899454,1.2858087802027105,centro_sul_obitos_i60_i69_ur_med_2,0.06767178715884369,0.09373444388964976,1.0982867237967922,1.016480856449945,1.1866762861438012,0.4840761899246011,sceptical
Medio Paraiba,obitos_i60_i69,ur_med,quasipoisson,0.9843950405936606,FALSE,,0.02246449621141644,Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=3.548e-05,4,3,14,82.13486462728551,82.13486462728551,78.8,P95,89.26368819444444,1.22151037704841,0.9136200593460084,1.6331598523625035,medio_paraiba_obitos_i60_i69_ur_med_2,0.20008810701187746,0.148180575381584,1.1064159268172318,1.0142645296659463,1.2069397748908925,0.5347457028619013,sceptical
Metropolitana I,obitos_i60_i69,ur_med,quasipoisson,1.0507396245994207,FALSE,,0.1913791320136793,Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=0.1843,4,3,14,54.58156944444445,54.58156944444445,1,P95,90.40948680555552,1.102539704526566,0.947090710354162,1.283503033836072,metropolitana_i_obitos_i60_i69_ur_med_2,0.09761634086642865,0.07754058002072498,1.1010895320200573,1.0224106440332033,1.1858230981843882,0.5051812772228251,sceptical
Metropolitana II,obitos_i60_i69,ur_med,quasipoisson,1.018451200552375,FALSE,,0.3448609526331832,Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=0.3744,4,3,14,97.54166666666669,97.54166666666669,99,P95,95.59569444444443,1.04970851707259,0.958395773180504,1.1497212338051566,metropolitana_ii_obitos_i60_i69_ur_med_2,0.048512522842635984,0.046432988299080595,1.0893336837816525,1.0199850000905768,1.163397377918233,0.39460789917133443,sceptical
Noroeste,obitos_i60_i69,ur_med,quasipoisson,1.020072201095702,FALSE,,0.903625652968461,Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=0.6853,4,3,14,55.11958333333334,55.11958333333334,1,P95,92.8080625,1.0251696442437463,0.5738580144925913,1.831416087145051,noroeste_obitos_i60_i69_ur_med_2,0.024858105474933362,0.2960418583322781,1.1006384944571777,1.0058202224496942,1.2043952472247603,0.49917123997863094,sceptical
Norte,obitos_i60_i69,ur_med,quasipoisson,0.9837195384362896,FALSE,,0.19309533576408505,Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=0.05389,4,3,14,92.2459722222222,92.2459722222222,99,P95,90.79597916666664,1.1370347997740995,0.99843874112506,1.2948697628064003,norte_obitos_i60_i69_ur_med_2,0.12842382096150182,0.06632075941008107,1.1057905779715496,1.0283124583355725,1.189106280312732,0.5444122002094309,sceptical
Serrana,obitos_i60_i69,ur_med,quasipoisson,1.0208285935074046,FALSE,,0.10561866491359574,Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=0.0533,4,3,14,96.824375,96.824375,99,P95,94.94139930555554,1.0934999516890669,0.9370797108929748,1.2760303423969437,serrana_obitos_i60_i69_ur_med_2,0.08938351695459021,0.07876187940742213,1.1000771375688072,1.021307698587855,1.184921753037661,0.49730679757567403,sceptical
Baia da Ilha Grande,internacoes_i60_i69,temp_med,quasipoisson,1.0438292976113783,FALSE,,0.1807568157808315,Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=0.06557,4,3,14,26.25755511603375,26.25755511603375,85.2,P05,17.368794791666666,1.5822561554765815,1.043693343308269,2.3987261752651423,baia_da_ilha_grande_internacoes_i60_i69_temp_med,0.45885177499693586,0.2122927076363119,1.3431909757196443,1.1296042553658807,1.597162890175479,0.9920629587744946,optimistic
Baixada Litoranea,internacoes_i60_i69,temp_med,quasipoisson,1.030528539487494,FALSE,,0.4359036064858249,Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=0.2071,4,3,14,25.31553831595929,25.31553831595929,77.3,P05,18.2428993872549,1.3314053700921822,1.0297706471176522,1.7213932679786077,baixada_litoranea_internacoes_i60_i69_temp_med,0.28623505359392415,0.13107330077252508,1.322746419291063,1.1460842881274196,1.5266399756741145,0.9916039806000723,optimistic
Centro-Sul,internacoes_i60_i69,temp_med,quasipoisson,1.4639000060028793,FALSE,,0.7795099960124434,Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=0.6351,4,3,14,23.870972046413492,23.870972046413492,75.9,P05,8.934241666666667,1.243438105099023,0.8280529132229477,1.86719749006663,centro_sul_internacoes_i60_i69_temp_med,0.21788020827303953,0.20743158203925882,1.314190675846076,1.11557148356352,1.5481725357157945,0.9764293175324547,optimistic
Medio Paraiba,internacoes_i60_i69,temp_med,negative_binomial,5.853062361993612,FALSE,,2.601818923642085e-7,Negative binomial likelihood-ratio test: modelo completo vs. modelo sem crossbasis | NW-HAC(lag=21): p=0.1721,4,3,14,27.622020833333337,27.622020833333337,99,P05,15.312019791666666,1.1363771616094325,0.8175889771037377,1.5794648528678237,medio_paraiba_internacoes_i60_i69_temp_med,0.12784527365535467,0.16798309453230809,1.2972616745540977,1.1037138483105406,1.5247501468273728,0.964691272019895,optimistic
Metropolitana I,internacoes_i60_i69,temp_med,quasipoisson,18.725424728764455,FALSE,Binomial negativa rejeitada por instabilidade numerica; mantido Quasi-Poisson.,1.927932055485767e-4,Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=0.02832,4,3,14,24.145266275648616,24.145266275648616,57.7,P05,17.971012650417215,1.1301024053137476,0.8462834471107425,1.5091060221680024,metropolitana_i_internacoes_i60_i69_temp_med,0.12230825278958511,0.1475584177542448,1.2920322600121732,1.1023610850277117,1.5143380726925777,0.9625709624882121,optimistic
Metropolitana II,internacoes_i60_i69,temp_med,quasipoisson,1.4090057026037894,FALSE,,0.00964802692479001,Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=0.001652,4,3,14,29.649958333333323,29.649958333333323,99,P05,12.797116666666666,1.0804337473542225,0.8129994917945293,1.4358398673106565,metropolitana_ii_internacoes_i60_i69_temp_med,0.07736257842981438,0.1450982646653345,1.2830030510180257,1.0874074780009755,1.5137810454896337,0.9502711418150409,optimistic
Noroeste,internacoes_i60_i69,temp_med,quasipoisson,2.673643577108682,FALSE,,0.00203323376045826,Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=0.0237,4,3,14,30.226749999999996,30.226749999999996,99,P05,17.333983333333336,2.044792507754181,1.202541128334793,3.4769508512008027,noroeste_internacoes_i60_i69_temp_med,0.7152963211461368,0.2708516077658467,1.3587746251955775,1.1142224926610362,1.657001626009219,0.9941279632580186,optimistic
Norte,internacoes_i60_i69,temp_med,quasipoisson,1.9259157956556736,FALSE,,1.1524466216771663e-20,Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=0.1581,4,3,14,28.554361111111103,28.554361111111103,99,P05,19.022707638888892,1.861615161826513,1.2105432932431384,2.8628559012191266,norte_internacoes_i60_i69_temp_med,0.6214444774863761,0.2195832267142313,1.3610508568595077,1.12384740802933,1.6483193552105915,0.9958740728232631,optimistic
Serrana,internacoes_i60_i69,temp_med,negative_binomial,16.57475386704071,FALSE,,6.661338147750939e-16,Negative binomial likelihood-ratio test: modelo completo vs. modelo sem crossbasis | NW-HAC(lag=21): p=0.03687,4,3,14,17.992514240506328,17.992514240506328,51.9,P05,10.864852916666663,1.60446071159857,1.1777670969121727,2.185741291136916,serrana_internacoes_i60_i69_temp_med,0.47278769488503647,0.15774133720951175,1.355617784285022,1.144479900532397,1.6057071655124386,0.9972607852776129,optimistic
Baia da Ilha Grande,internacoes_i60_i69,temp_med,quasipoisson,1.0438292976113783,FALSE,,0.1807568157808315,Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=0.06557,4,3,14,26.25755511603375,26.25755511603375,85.2,P95,28.849101041666664,1.1006181853566694,0.8503605991439067,1.42452553793924,baia_da_ilha_grande_internacoes_i60_i69_temp_med_2,0.09587200863682648,0.13161812964135278,1.0834837521451002,1.0025759045841027,1.1709208607495984,0.28687009311861994,optimistic
Baixada Litoranea,internacoes_i60_i69,temp_med,quasipoisson,1.030528539487494,FALSE,,0.4359036064858249,Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=0.2071,4,3,14,25.31553831595929,25.31553831595929,77.3,P95,27.37758835784313,1.1793625915248742,0.9674043792246204,1.4377608290372612,baixada_litoranea_internacoes_i60_i69_temp_med_2,0.16497411585575766,0.1010798204577754,1.0902459382563328,1.00786543132737,1.179360030553865,0.33434088470735196,optimistic
Centro-Sul,internacoes_i60_i69,temp_med,quasipoisson,1.4639000060028793,FALSE,,0.7795099960124434,Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=0.6351,4,3,14,23.870972046413492,23.870972046413492,75.9,P95,27.228841666666657,1.1955200790844074,0.9643790118475848,1.4820607270949984,centro_sul_internacoes_i60_i69_temp_med_2,0.17858130332886438,0.10962048325765843,1.0905680036955312,1.0063016239997358,1.1818907396345097,0.3355315096005187,optimistic
Medio Paraiba,internacoes_i60_i69,temp_med,negative_binomial,5.853062361993612,FALSE,,2.601818923642085e-7,Negative binomial likelihood-ratio test: modelo completo vs. modelo sem crossbasis | NW-HAC(lag=21): p=0.1721,4,3,14,27.622020833333337,27.622020833333337,99,P95,26.97412604166667,1.096286667986778,1.0171838243327505,1.1815410643144413,medio_paraiba_internacoes_i60_i69_temp_med_2,0.09192871270749035,0.03821032478611738,1.0846788310053206,1.0287995994409993,1.143593142017491,0.28118641548361045,optimistic
Metropolitana I,internacoes_i60_i69,temp_med,quasipoisson,18.725424728764455,FALSE,Binomial negativa rejeitada por instabilidade numerica; mantido Quasi-Poisson.,1.927932055485767e-4,Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=0.02832,4,3,14,24.145266275648616,24.145266275648616,57.7,P95,28.932047176108913,1.3254225752633773,1.0133951652546518,1.7335241604160978,metropolitana_i_internacoes_i60_i69_temp_med_2,0.2817313333195823,0.13695409313895643,1.0945048697604498,1.0010385770490338,1.196698046803306,0.35738321542645346,optimistic
Metropolitana II,internacoes_i60_i69,temp_med,quasipoisson,1.4090057026037894,FALSE,,0.00964802692479001,Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=0.001652,4,3,14,29.649958333333323,29.649958333333323,99,P95,28.762966666666657,1.0364249249304367,0.9784005988927448,1.0978904001415228,metropolitana_ii_internacoes_i60_i69_temp_med_2,0.035777218944263535,0.029395081692141008,1.0637388139928976,1.01337165092377,1.116609353896496,0.07902637903824751,optimistic
Noroeste,internacoes_i60_i69,temp_med,quasipoisson,2.673643577108682,FALSE,,0.00203323376045826,Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=0.0237,4,3,14,30.226749999999996,30.226749999999996,99,P95,29.548183333333327,1.004859495110797,0.8842064193760967,1.1419761073741226,noroeste_internacoes_i60_i69_temp_med_2,0.004847725877385372,0.06526266013435998,1.0687765636044166,1.0004315916557598,1.141790555633629,0.17056325691416502,optimistic
Norte,internacoes_i60_i69,temp_med,quasipoisson,1.9259157956556736,FALSE,,1.1524466216771663e-20,Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=0.1581,4,3,14,28.554361111111103,28.554361111111103,99,P95,28.052695138888883,1.1303963853965566,0.9957932911128864,1.283194011770808,norte_internacoes_i60_i69_temp_med_2,0.12256835475086422,0.06468687064198775,1.0889927198180736,1.0174397872948782,1.1655777163676635,0.329755336906595,optimistic
Serrana,internacoes_i60_i69,temp_med,negative_binomial,16.57475386704071,FALSE,,6.661338147750939e-16,Negative binomial likelihood-ratio test: modelo completo vs. modelo sem crossbasis | NW-HAC(lag=21): p=0.03687,4,3,14,17.992514240506328,17.992514240506328,51.9,P95,23.21020541666666,1.1469732132932091,0.8450934781789345,1.556688799500597,serrana_internacoes_i60_i69_temp_med_2,0.1371264841632927,0.15583680070254238,1.0853777985914244,1.000940281212602,1.176938312691351,0.2991377555427137,optimistic
Baia da Ilha Grande,internacoes_i60_i69,ur_med,quasipoisson,1.0449689909260238,FALSE,,0.0975866374817792,Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=0.01774,4,3,14,72.86090887937453,72.86090887937453,10,P05,64.0613088235294,1.3304333160839918,1.0230357180317398,1.73019649006168,baia_da_ilha_grande_internacoes_i60_i69_ur_med,0.28550469073876783,0.1340485291893818,1.1681744667995169,1.0150192786372108,1.3444390797330692,0.838109262982748,optimistic
Baixada Litoranea,internacoes_i60_i69,ur_med,quasipoisson,1.0310413039762527,FALSE,,0.6532424182385399,Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=0.5308,4,3,14,84.11621835443037,84.11621835443037,73.3,P05,43.44646875,1.250962675328587,0.931399968857902,1.6801671326918457,baixada_litoranea_internacoes_i60_i69_ur_med,0.22391339517124004,0.15050270278824404,1.1562509550242812,1.012162231098227,1.3208517665631203,0.8029470480996492,optimistic
Centro-Sul,internacoes_i60_i69,ur_med,quasipoisson,1.463114207822874,FALSE,,0.28742555320422913,Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=0.164,4,3,14,99.57554347826084,99.57554347826084,99,P05,53.851671113306985,1.3794707800051145,0.8911544577666944,2.135364544611986,centro_sul_internacoes_i60_i69_ur_med,0.32169993286704657,0.22293136484921003,1.160199056122055,0.9988811065866879,1.347569636616897,0.7996775397500039,optimistic
Medio Paraiba,internacoes_i60_i69,ur_med,negative_binomial,5.860530822479498,FALSE,,2.5509064971451775e-8,Negative binomial likelihood-ratio test: modelo completo vs. modelo sem crossbasis | NW-HAC(lag=21): p=0.03037,4,3,14,53.714305555555555,53.714305555555555,1,P05,55.58532569444444,1.071513224472994,1.0058668885621955,1.1414438662571809,medio_paraiba_internacoes_i60_i69_ur_med,0.06907187787399231,0.03225678276870346,1.0993205821332093,1.0354846130473632,1.1670919365427797,0.5069091809182871,optimistic
Metropolitana I,internacoes_i60_i69,ur_med,quasipoisson,18.712555358335255,FALSE,Binomial negativa rejeitada por instabilidade numerica; mantido Quasi-Poisson.,0.0075663680542718,Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=0.1315,4,3,14,92.29516666666665,92.29516666666665,99,P05,56.467249305555555,1.206098700865369,0.6864917985119373,2.1189970213516474,metropolitana_i_internacoes_i60_i69_ur_med,0.18739093646973268,0.28753178199946544,1.148920253841533,0.9933587415540506,1.3288429390797967,0.7647662445539041,optimistic
Metropolitana II,internacoes_i60_i69,ur_med,quasipoisson,1.4138810210695785,FALSE,,0.03846568354774032,Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=0.1679,4,3,14,97.54166666666669,97.54166666666669,99,P05,60.56819444444445,1.4279282549124193,1.0935139836182712,1.8646118218173633,metropolitana_ii_internacoes_i60_i69_ur_med,0.35622462099726854,0.1361393750618263,1.1795362121903792,1.0102671091189193,1.3771661606224335,0.8587448969917826,optimistic
