modelo_id,macro_regiao,desfecho,exposicao,p_associacao,metodo_p,p_curva_auc,metodo_p_curva_auc,alerta_convergencia,avisos_modelo,cen,cen_mmt,cen_percentil_mmt,auc_rr_cumulativo,auc_excesso_rr_cumulativo,auc_protecao_rr_cumulativo,rr_cumulativo_max,exposicao_rr_max,p_associacao_fdr,p_curva_fdr,classe_fdr,estabilidade_lag,p_consistente_005,status_sem_pandemia,auc_excesso_rr_cumulativo_sem_pandemia,rr_cumulativo_max_sem_pandemia,p_curva_auc_sem_pandemia,alerta_convergencia_sem_pandemia,n_associado_estimado_total,p_residuo_ljung_box_21,desfecho_tipo,preservado_sem_pandemia,classe_evidencia_integrada,interpretacao_final
noroeste_internacoes_i63_temp_med,Noroeste,internacoes_i63,temp_med,0.08530615707113949,Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=0.3101,0.01423593753855762,Menor p ponto-a-ponto da curva cumulativa usada para calcular a AUC,TRUE,glm.fit: algoritmo não convergiu,30.226749999999996,30.226749999999996,99,72.40077423472324,58.82944090138992,0,9.51258605340368,26.790969409282695,0.2756045074606045,0.04051256907702289,cautela_convergencia,,,,,,,,14.61854433871099,5.500413637951063e-4,sensibilidade_i60_i64,,interpretar_com_cautela_convergencia,Modelo com alerta de convergencia; nao priorizar como evidancia central.
centro_sul_obitos_i60_i62_ur_med,Centro-Sul,obitos_i60_i62,ur_med,0.8037225088693003,Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=0.7058,0.1278422795036856,Menor p ponto-a-ponto da curva cumulativa usada para calcular a AUC,TRUE,glm.fit: algoritmo não convergiu,51.445151515151515,51.445151515151515,1,80.47957476090835,32.34918279779901,0,2.1592089589869037,88.60912505628659,0.8838175492754083,0.17701238700510313,cautela_convergencia,,,,,,,,21.063999975655314,6.612827377772135e-5,sensibilidade_i60_i64,,interpretar_com_cautela_convergencia,Modelo com alerta de convergencia; nao priorizar como evidancia central.
baia_da_ilha_grande_obitos_i60_i62_ur_med,Baia da Ilha Grande,obitos_i60_i62,ur_med,0.7226816117043011,Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=0.492,0.21112560556237017,Menor p ponto-a-ponto da curva cumulativa usada para calcular a AUC,TRUE,glm.fit: algoritmo não convergiu,62.48496323529412,62.48496323529412,1,61.35349112712176,29.826579362415885,0,4.039977222354718,94.011875,0.8486508235574685,0.2486151990734452,cautela_convergencia,,,,,,,,21.552222758904815,8.993359414555258e-5,sensibilidade_i60_i64,,interpretar_com_cautela_convergencia,Modelo com alerta de convergencia; nao priorizar como evidancia central.
norte_obitos_i60_i62_ur_med,Norte,obitos_i60_i62,ur_med,0.08468840695060854,Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=0.07676,0.04296085266631095,Menor p ponto-a-ponto da curva cumulativa usada para calcular a AUC,TRUE,glm.fit: algoritmo não convergiu,92.2459722222222,92.2459722222222,99,57.988941804404185,28.989080693293086,0,2.634028568265956,83.06880098452882,0.2756045074606045,0.07960393288169383,cautela_convergencia,,,,,,,,67.40754306666759,1.75628452683263e-5,sensibilidade_i60_i64,,interpretar_com_cautela_convergencia,Modelo com alerta de convergencia; nao priorizar como evidancia central.
metropolitana_i_obitos_i63_ur_med,Metropolitana I,obitos_i63,ur_med,0.8377935975257917,Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=0.7664,0.10026543053792655,Menor p ponto-a-ponto da curva cumulativa usada para calcular a AUC,TRUE,glm.fit: algoritmo não convergiu | fitting to calculate the null deviance did not converge -- increase 'maxit'?,83.7021951476793,83.7021951476793,81.3,59.99537484237283,22.281777620150635,0,3.670808248289215,92.29516666666665,0.8977465649293698,0.1469005145090552,cautela_convergencia,,,,,,,,19.659113903243835,0.00251170826755797,sensibilidade_i60_i64,,interpretar_com_cautela_convergencia,Modelo com alerta de convergencia; nao priorizar como evidancia central.
baia_da_ilha_grande_internacoes_i63_ur_med,Baia da Ilha Grande,internacoes_i63,ur_med,0.5267653953645347,Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=0.3523,0.1604810389509229,Menor p ponto-a-ponto da curva cumulativa usada para calcular a AUC,TRUE,glm.fit: algoritmo não convergiu,79.24610619880863,79.24610619880863,35.4,46.97799993104986,15.45108816634399,0,2.7186301658961476,94.011875,0.7292953757762898,0.20845990626614727,cautela_convergencia,,,,,,,,14.26873801749649,2.0087642205512957e-5,sensibilidade_i60_i64,,interpretar_com_cautela_convergencia,Modelo com alerta de convergencia; nao priorizar como evidancia central.
baia_da_ilha_grande_internacoes_i63_temp_med,Baia da Ilha Grande,internacoes_i63,temp_med,0.4381915352317127,Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=0.1656,0.0154284688890445,Menor p ponto-a-ponto da curva cumulativa usada para calcular a AUC,TRUE,glm.fit: algoritmo não convergiu,28.03369251054852,28.03369251054852,95.7,27.075730686635,14.319834853301677,0,4.208910870909348,22.705280327004218,0.667549839663883,0.04136142723445975,cautela_convergencia,,,,,,,,7.793689189705711,2.0106539869613194e-5,sensibilidade_i60_i64,,interpretar_com_cautela_convergencia,Modelo com alerta de convergencia; nao priorizar como evidancia central.
norte_obitos_i60_i62_temp_med,Norte,obitos_i60_i62,temp_med,0.6048027196035427,Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=0.7043,0.01941645633425351,Menor p ponto-a-ponto da curva cumulativa usada para calcular a AUC,TRUE,glm.fit: algoritmo não convergiu,28.554361111111103,28.554361111111103,99,21.82277309810416,11.789453653659724,0,2.6955138025930196,20.55310636427567,0.8021593965268039,0.04797006859050869,cautela_convergencia,,,,,,,,70.3375623561682,1.13412182251027e-5,sensibilidade_i60_i64,,interpretar_com_cautela_convergencia,Modelo com alerta de convergencia; nao priorizar como evidancia central.
metropolitana_ii_obitos_i60_i62_ur_med,Metropolitana II,obitos_i60_i62,ur_med,0.9609267189398516,Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=0.9577,0.18823100106213203,Menor p ponto-a-ponto da curva cumulativa usada para calcular a AUC,TRUE,glm.fit: algoritmo não convergiu,58.62222222222222,58.62222222222222,1,50.657413168156005,11.737968723711552,0,1.4464742602002758,86.21068917018285,0.9764255369872684,0.2296510092265907,cautela_convergencia,,,,,,,,60.39209381847531,0.00314587310121583,sensibilidade_i60_i64,,interpretar_com_cautela_convergencia,Modelo com alerta de convergencia; nao priorizar como evidancia central.
metropolitana_ii_obitos_i63_temp_med,Metropolitana II,obitos_i63,temp_med,0.8225553866443966,Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=0.867,0.09220234717431956,Menor p ponto-a-ponto da curva cumulativa usada para calcular a AUC,TRUE,glm.fit: algoritmo não convergiu,20.66776424050632,20.66776424050632,38.1,28.99500950767419,11.255176174340866,0,2.7951185460512287,29.649958333333323,0.8934653337689137,0.13830352076147934,cautela_convergencia,,,,,,,,29.630268678105743,3.208452358349767e-6,sensibilidade_i60_i64,,interpretar_com_cautela_convergencia,Modelo com alerta de convergencia; nao priorizar como evidancia central.
metropolitana_ii_obitos_i60_i62_temp_med,Metropolitana II,obitos_i60_i62,temp_med,0.2629107322124141,Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=0.1379,0.0450988084414607,Menor p ponto-a-ponto da curva cumulativa usada para calcular a AUC,TRUE,glm.fit: algoritmo não convergiu,29.649958333333323,29.649958333333323,99,28.85247446676657,11.112641133433248,0,1.916737521543326,11.910125,0.5176055040431903,0.08211513061684679,cautela_convergencia,,,,,,,,126.40042756802997,0.00193254007937448,sensibilidade_i60_i64,,interpretar_com_cautela_convergencia,Modelo com alerta de convergencia; nao priorizar como evidancia central.
metropolitana_i_obitos_i63_temp_med,Metropolitana I,obitos_i63,temp_med,0.7448932820812819,Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=0.4449,0.2107597638706168,Menor p ponto-a-ponto da curva cumulativa usada para calcular a AUC,TRUE,glm.fit: algoritmo não convergiu | fitting to calculate the null deviance did not converge -- increase 'maxit'? | Binomial negativa rejeitada por instabilidade numerica; mantido Quasi-Poisson.,17.36206628787879,17.36206628787879,1,23.04641223492759,10.867484984159042,0,2.4943321755885797,26.611884453019464,0.8532413958385593,0.2486151990734452,cautela_convergencia,,,,,,,,17.574447217972544,0.9999999853406004,sensibilidade_i60_i64,,interpretar_com_cautela_convergencia,Modelo com alerta de convergencia; nao priorizar como evidancia central.
baia_da_ilha_grande_obitos_i60_i62_temp_med,Baia da Ilha Grande,obitos_i60_i62,temp_med,0.4422641156752616,Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=0.435,0.32434288329695155,Menor p ponto-a-ponto da curva cumulativa usada para calcular a AUC,TRUE,glm.fit: algoritmo não convergiu,16.731,16.731,1,22.976933983458515,10.221038150125189,0,2.1812665955829713,26.096088080168773,0.667549839663883,0.3584842394334728,cautela_convergencia,,,,,,,,12.453898716852368,1.6235798216124309e-4,sensibilidade_i60_i64,,interpretar_com_cautela_convergencia,Modelo com alerta de convergencia; nao priorizar como evidancia central.
noroeste_obitos_i60_i62_ur_med,Noroeste,obitos_i60_i62,ur_med,0.7247824823287822,Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=0.6996,0.2786455359260125,Menor p ponto-a-ponto da curva cumulativa usada para calcular a AUC,TRUE,tamanho do passo truncado devido a divergência | glm.fit: algoritmo não convergiu | glm.fit: algoritmo parou no valor do limite | fitting to calculate the null deviance did not converge -- increase 'maxit'? | Binomial negativa rejeitada por instabilidade numerica; mantido Quasi-Poisson.,60.14136603375528,60.14136603375528,3.3,47.8319663593879,8.159883026054564,0,1.3912400155493412,82.23720991561181,0.8486508235574685,0.31347622791676405,cautela_convergencia,,,,,,,,9.397206260391371,1,sensibilidade_i60_i64,,interpretar_com_cautela_convergencia,Modelo com alerta de convergencia; nao priorizar como evidancia central.
centro_sul_obitos_i60_i62_temp_med,Centro-Sul,obitos_i60_i62,temp_med,0.31771628965389737,Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=0.1647,0.3700592021138032,Menor p ponto-a-ponto da curva cumulativa usada para calcular a AUC,TRUE,glm.fit: algoritmo não convergiu,28.245208333333323,28.245208333333323,99,25.438246424839445,5.110913091506124,0,2.0092055223105456,7.917875,0.5715001939974955,0.39755777259820274,cautela_convergencia,,,,,,,,19.9932870717309,7.064786185562166e-5,sensibilidade_i60_i64,,interpretar_com_cautela_convergencia,Modelo com alerta de convergencia; nao priorizar como evidancia central.
baixada_litoranea_obitos_i60_i62_temp_med,Baixada Litoranea,obitos_i60_i62,temp_med,0.7341503156171751,Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=0.5909,0.19006746951280223,Menor p ponto-a-ponto da curva cumulativa usada para calcular a AUC,TRUE,glm.fit: algoritmo não convergiu,27.885071078431366,27.885071078431366,99,15.253379407992451,5.103724996227752,0,2.055139333814492,18.120846581037476,0.8486508235574685,0.2296510092265907,cautela_convergencia,,,,,,,,40.24619427924399,0.00151764846671043,sensibilidade_i60_i64,,interpretar_com_cautela_convergencia,Modelo com alerta de convergencia; nao priorizar como evidancia central.
medio_paraiba_obitos_i60_i62_temp_med,Medio Paraiba,obitos_i60_i62,temp_med,0.02102074118549225,Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=0.00757,0.00115896389954141,Menor p ponto-a-ponto da curva cumulativa usada para calcular a AUC,TRUE,glm.fit: algoritmo não convergiu | fitting to calculate the null deviance did not converge -- increase 'maxit'? | Binomial negativa rejeitada por instabilidade numerica; mantido Quasi-Poisson.,18.600700949367088,18.600700949367088,17.2,16.779654976049663,3.821759142716326,0,2.4792143906141857,27.622020833333337,0.08828711297906748,0.00973529675614785,cautela_convergencia,,,,,,,,105.00969099237722,0.9999638873777478,sensibilidade_i60_i64,,interpretar_com_cautela_convergencia,Modelo com alerta de convergencia; nao priorizar como evidancia central.
centro_sul_internacoes_i63_ur_med,Centro-Sul,internacoes_i63,ur_med,0.3033939262108016,Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=0.09114,0.07100129083555104,Menor p ponto-a-ponto da curva cumulativa usada para calcular a AUC,FALSE,,99.57554347826084,99.57554347826084,99,274.86498863196783,226.73459666885847,0,10.28376114003676,64.84855180867564,0.5540236913414637,0.11771266638525568,nao_sustentado,,,,,,,,8.576535122589757,0.24930609538262605,sensibilidade_i60_i64,,nao_sustentado,Nao sustentado pelos critarios integrados.
serrana_internacoes_i63_ur_med,Serrana,internacoes_i63,ur_med,0.01539965012350257,Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=0.4913,0.03233491453205686,Menor p ponto-a-ponto da curva cumulativa usada para calcular a AUC,FALSE,,96.824375,96.824375,99,145.99959877544762,108.34008488655871,0,6.224437910951468,90.15053709563992,0.0730278749944562,0.06790332051731941,p_nominal,,,,,,,,22.576610028691913,0.0034386738450356,sensibilidade_i60_i64,,nao_sustentado,Nao sustentado pelos critarios integrados.
medio_paraiba_internacoes_i63_ur_med,Medio Paraiba,internacoes_i63,ur_med,0.24745963585951747,Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=0.07938,0.03705377571368317,Menor p ponto-a-ponto da curva cumulativa usada para calcular a AUC,FALSE,,53.714305555555555,53.714305555555555,1,125.48919594981842,88.06879317204066,0,4.861641485397429,74.08237289029535,0.5176055040431903,0.07284832919041571,p_nominal,,,,,,,,27.292264436457355,0.00111271541401403,sensibilidade_i60_i64,,nao_sustentado,Nao sustentado pelos critarios integrados.
centro_sul_internacoes_i63_temp_med,Centro-Sul,internacoes_i63,temp_med,0.1993164647833177,Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=0.2338,0.00746392719984662,Menor p ponto-a-ponto da curva cumulativa usada para calcular a AUC,FALSE,,15.894423523206749,15.894423523206749,28.2,72.9419124508585,52.61457911752517,0,11.280608597072774,26.958668248945138,0.4605452202772561,0.03483166026595091,p_nominal,,,,,,,,12.908413363330684,0.09105890148259876,sensibilidade_i60_i64,,nao_sustentado,Nao sustentado pelos critarios integrados.
norte_internacoes_i63_ur_med,Norte,internacoes_i63,ur_med,0.5325013854874496,Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=0.4175,0.02320777547788643,Menor p ponto-a-ponto da curva cumulativa usada para calcular a AUC,FALSE,,92.2459722222222,92.2459722222222,99,59.451168062978034,30.45130695186693,0,2.791519077006805,82.70171413502109,0.7292953757762898,0.05517320207950358,p_nominal,,,,,,,,78.24014486035908,1.0952187469559505e-4,sensibilidade_i60_i64,,nao_sustentado,Nao sustentado pelos critarios integrados.
serrana_internacoes_i63_temp_med,Serrana,internacoes_i63,temp_med,0.0200575319651809,Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=0.07741,8.648999326414441e-4,Menor p ponto-a-ponto da curva cumulativa usada para calcular a AUC,FALSE,,17.8188805907173,17.8188805907173,50.3,40.99223985537519,27.27518152204186,0,5.42287051692051,12.95713839662447,0.08714651819354462,0.00945846807958425,p_nominal,,,,,,,,36.77511440985288,0.00142573456451922,sensibilidade_i60_i64,,nao_sustentado,Nao sustentado pelos critarios integrados.
medio_paraiba_internacoes_i63_temp_med,Medio Paraiba,internacoes_i63,temp_med,0.7103238958942026,Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=0.6007,0.05281989595028399,Menor p ponto-a-ponto da curva cumulativa usada para calcular a AUC,FALSE,,27.622020833333337,27.622020833333337,99,39.29529535702624,26.337399523692905,0,4.009108566684075,14.664125,0.8486508235574685,0.09116858753062716,nao_sustentado,,,,,,,,27.898090362155443,0.00131956485324979,sensibilidade_i60_i64,,nao_sustentado,Nao sustentado pelos critarios integrados.
centro_sul_internacoes_i60_i62_ur_med,Centro-Sul,internacoes_i60_i62,ur_med,0.9288320741534573,Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=0.8311,0.18777064935789992,Menor p ponto-a-ponto da curva cumulativa usada para calcular a AUC,FALSE,,51.445151515151515,51.445151515151515,1,68.39244940970889,20.26205744659955,0,1.721710506383366,74.596479294875,0.9592855847814395,0.2296510092265907,nao_sustentado,,,,,,,,18.68255585098871,0.00196788459005026,sensibilidade_i60_i64,,nao_sustentado,Nao sustentado pelos critarios integrados.
centro_sul_obitos_i60_i64_ur_med,Centro-Sul,obitos_i60_i64,ur_med,0.2929492274181863,Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=0.1266,0.24417203819076805,Menor p ponto-a-ponto da curva cumulativa usada para calcular a AUC,FALSE,,99.57554347826084,99.57554347826084,99,60.92933260579901,12.798940642689669,0,1.498451039612142,88.60912505628659,0.5428176860984041,0.28114168173316256,nao_sustentado,"Direcao da associaaao preservada, mas significancia varia conforme o lag.",FALSE,ok,21.81196954782814,1.852300651932127,0.1486644892645171,FALSE,34.017557607860226,8.915574283996364e-5,sensibilidade_i60_i64,TRUE,nao_sustentado,Nao sustentado pelos critarios integrados.
centro_sul_internacoes_i60_i64_ur_med,Centro-Sul,internacoes_i60_i64,ur_med,0.4232319072497616,Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=0.1765,0.07856332260117876,Menor p ponto-a-ponto da curva cumulativa usada para calcular a AUC,FALSE,,99.57554347826084,99.57554347826084,99,59.54344189699736,11.413049933888022,0,1.4262581541108474,51.445151515151515,0.6665902539183746,0.1253035271866902,nao_sustentado,"Direcao da associaaao preservada, mas significancia varia conforme o lag.",FALSE,ok,13.357688794391825,1.457670635775553,0.05068221749646969,FALSE,133.33003893682766,0.02526052065926931,sensibilidade_i60_i64,TRUE,nao_sustentado,Nao sustentado pelos critarios integrados.
centro_sul_internacoes_i60_i69_ur_med,Centro-Sul,internacoes_i60_i69,ur_med,0.28742555320422913,Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=0.164,0.10590387344507372,Menor p ponto-a-ponto da curva cumulativa usada para calcular a AUC,FALSE,,99.57554347826084,99.57554347826084,99,59.35232317578036,11.221931212671022,0,1.4066598188519637,51.445151515151515,0.5405316373691473,0.15337802361010677,nao_sustentado,"Direcao da associaaao preservada, mas significancia varia conforme o lag.",FALSE,ok,11.127470969851352,1.392095518461364,0.1066442575824625,FALSE,149.07940024751778,1.4576101524199636e-4,principal_i60_i69,TRUE,nao_sustentado,Nao sustentado pelos critarios integrados.
baixada_litoranea_internacoes_i60_i62_ur_med,Baixada Litoranea,internacoes_i60_i62,ur_med,0.16922233201927894,Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=0.1468,0.24544115071942765,Menor p ponto-a-ponto da curva cumulativa usada para calcular a AUC,FALSE,,40.8575,40.8575,1,62.59762884373459,10.8182538437346,0,1.3952454649543964,92.636875,0.4351431394781458,0.28114168173316256,nao_sustentado,,,,,,,,33.646097056862544,8.389746768354689e-4,sensibilidade_i60_i64,,nao_sustentado,Nao sustentado pelos critarios integrados.
metropolitana_ii_internacoes_i63_ur_med,Metropolitana II,internacoes_i63,ur_med,0.4016125758002004,Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=0.2787,0.11364405742410104,Menor p ponto-a-ponto da curva cumulativa usada para calcular a AUC,FALSE,,58.62222222222222,58.62222222222222,1,49.69457885329064,10.77513440884619,0,1.8958951987005968,97.54166666666669,0.6571842149457826,0.1627176276754174,nao_sustentado,,,,,,,,95.71968895123177,0.00108550175745902,sensibilidade_i60_i64,,nao_sustentado,Nao sustentado pelos critarios integrados.
medio_paraiba_internacoes_i60_i62_ur_med,Medio Paraiba,internacoes_i60_i62,ur_med,0.1538990448115118,Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=0.04404,0.01363002220499126,Menor p ponto-a-ponto da curva cumulativa usada para calcular a AUC,FALSE,,59.398417369901544,59.398417369901544,3.3,48.13224383434635,10.711841056568582,0,1.9576164384082673,91.13470833333332,0.42154955752718454,0.04051256907702289,p_nominal,,,,,,,,110.68153616213841,0.00105597663659573,sensibilidade_i60_i64,,nao_sustentado,Nao sustentado pelos critarios integrados.
centro_sul_obitos_i60_i69_ur_med,Centro-Sul,obitos_i60_i69,ur_med,0.4171066549586459,Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=0.2883,0.3723160092586343,Menor p ponto-a-ponto da curva cumulativa usada para calcular a AUC,FALSE,,99.57554347826084,99.57554347826084,99,58.70799844801096,10.57760648490162,0,1.2640877208835724,64.84855180867564,0.6665902539183746,0.39755777259820274,nao_sustentado,"Direcao da associaaao preservada, mas significancia varia conforme o lag.",FALSE,ok,7.9451044425625295,1.197608665668729,0.4722859429090824,FALSE,41.480289384692405,8.706563171456683e-5,principal_i60_i69,TRUE,nao_sustentado,Nao sustentado pelos critarios integrados.
baia_da_ilha_grande_internacoes_i60_i62_temp_med,Baia da Ilha Grande,internacoes_i60_i62,temp_med,0.5094786812829047,Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=0.3929,0.03018956885479132,Menor p ponto-a-ponto da curva cumulativa usada para calcular a AUC,FALSE,,26.096088080168773,26.096088080168773,83.8,22.62795290870604,9.87205707537271,0,3.782453790388745,16.731,0.7132701537960666,0.06558423578799495,p_nominal,,,,,,,,40.92767691906744,0.0028759400464946,sensibilidade_i60_i64,,nao_sustentado,Nao sustentado pelos critarios integrados.
serrana_internacoes_i60_i62_ur_med,Serrana,internacoes_i60_i62,ur_med,0.5579291402395584,Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=0.4022,0.32797528195136316,Menor p ponto-a-ponto da curva cumulativa usada para calcular a AUC,FALSE,,96.824375,96.824375,99,47.50716487387562,9.847650984986736,0,1.513373656880441,87.2903208509142,0.7559039964535952,0.35934683065975437,nao_sustentado,,,,,,,,28.112840674931014,1.0182968118166436e-5,sensibilidade_i60_i64,,nao_sustentado,Nao sustentado pelos critarios integrados.
metropolitana_ii_internacoes_i60_i62_ur_med,Metropolitana II,internacoes_i60_i62,ur_med,0.00147533507659754,Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=8.647e-05,0.05509518010888558,Menor p ponto-a-ponto da curva cumulativa usada para calcular a AUC,FALSE,,80.29887482419129,80.29887482419129,53.6,48.0762402530633,9.156795808618844,0,1.672121240904108,97.54166666666669,0.01239281464341937,0.09381071207729166,fdr_significativo,,,,,,,,144.21487657500074,0.00171332253796085,sensibilidade_i60_i64,,nao_sustentado,Nao sustentado pelos critarios integrados.
centro_sul_internacoes_i60_i62_temp_med,Centro-Sul,internacoes_i60_i62,temp_med,0.26087556586968297,Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=0.09525,0.04851867749563354,Menor p ponto-a-ponto da curva cumulativa usada para calcular a AUC,FALSE,,24.38558808016877,24.38558808016877,79.6,28.589818606731072,8.262485273397747,0,1.927279179477687,28.245208333333323,0.5176055040431903,0.08610356851337783,p_nominal,,,,,,,,49.223861232613324,0.00274893687230048,sensibilidade_i60_i64,,nao_sustentado,Nao sustentado pelos critarios integrados.
noroeste_obitos_i60_i64_ur_med,Noroeste,obitos_i60_i64,ur_med,0.7193073033692905,Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=0.4113,0.2490973332878712,Menor p ponto-a-ponto da curva cumulativa usada para calcular a AUC,FALSE,,55.11958333333334,55.11958333333334,1,47.82227721550896,8.150193882175628,0,1.4495968396338508,85.25027953586499,0.8486508235574685,0.28275913508352946,nao_sustentado,"Direcao da associaaao preservada, mas significancia varia conforme o lag.",FALSE,ok,9.900710834555882,1.6045766377748787,0.07566617381783751,FALSE,32.347722728061335,0.01097230264780857,sensibilidade_i60_i64,TRUE,nao_sustentado,Nao sustentado pelos critarios integrados.
