data,temp_med,ur_med,n_macros
2014-03-06,22.58104938271605,84.51311728395062,9
2014-03-07,22.419027777777778,82.25,9
2014-03-08,21.18429012345679,90.8841049382716,9
2014-03-09,22.51533950617284,84.58472222222223,9
2014-03-10,23.576126543209877,80.11898148148148,9
2014-03-11,23.945756172839506,76.79691358024691,9
2014-03-12,23.67742283950617,78.61635802469135,9
2014-03-13,23.773317901234567,79.20308641975309,9
2014-03-14,23.990216049382717,75.54706790123457,9
2014-03-15,24.123672839506174,74.38009259259259,9
2014-03-16,24.278503086419754,73.1162037037037,9
2014-03-17,23.948827160493828,71.40432098765433,9
2014-03-18,23.594182098765433,71.47438271604939,9
2014-03-19,23.305462962962963,74.19521604938271,9
2014-03-20,24.314814814814813,72.97592592592592,9
2014-03-21,24.59016975308642,76.00123456790124,9
2014-03-22,23.73297839506173,83.1966049382716,9
2014-03-23,20.637623456790124,90.2070987654321,9
2014-03-24,19.85327160493827,83.44012345679012,9
2014-03-25,20.013688271604938,83.97438271604938,9
2014-03-26,21.126296296296296,87.30154320987654,9
2014-03-27,21.452731481481482,85.50190329218107,9
2014-03-28,21.732685185185186,84.56382275132275,9
2014-03-29,22.04719135802469,82.90987654320988,9
2014-03-30,23.11013888888889,81.63240740740741,9
2014-03-31,23.231388888888887,83.15956790123457,9
2014-04-01,22.9154475308642,85.49411567364466,9
2014-04-02,22.927052469135802,85.65468106995885,9
2014-04-03,22.42783950617284,88.48153759820427,9
2014-04-04,21.554984567901236,89.64951499118166,9
2014-04-05,21.733827160493828,81.44876543209877,9
2014-04-06,21.269783950617285,75.17894620811288,9
2014-04-07,21.333897611379495,74.39328121027205,9
2014-04-08,21.643194444444443,79.65679012345679,9
2014-04-09,22.919566559312937,80.18243424584004,9
2014-04-10,22.99324074074074,82.87222222222222,9
2014-04-11,22.796388888888888,81.6241622574956,9
2014-04-12,23.632592592592594,77.13225308641975,9
2014-04-13,23.131234567901235,81.11435185185185,9
2014-04-14,21.60800925925926,89.1565289648623,9
2014-04-15,19.742595029239766,90.70739116309292,9
2014-04-16,20.08008319914117,91.12722758990876,9
2014-04-17,21.066157407407406,88.16512345679013,9
2014-04-18,21.94702160493827,84.06435185185185,9
2014-04-19,22.901543209876543,83.19371693121693,9
2014-04-20,22.731373456790124,85.11196689113356,9
2014-04-21,21.80783950617284,85.77752849002849,9
2014-04-22,21.71983024691358,83.83456790123456,9
2014-04-23,22.04834656084656,85.86677180843847,9
2014-04-24,20.542049220272904,90.0000024991253,9
2014-04-25,19.333966049382717,82.41203703703704,9
2014-04-26,18.111764626945785,80.53293746645195,9
2014-04-27,17.70825876646955,81.96381626724764,9
2014-04-28,17.06093242365172,81.40005144032922,9
2014-04-29,16.147978395061727,73.61111111111111,9
2014-04-30,17.070563607085347,73.05795759527643,9
2014-05-01,19.108503086419752,69.58503086419753,9
2014-05-02,19.594084059549743,71.76428830791576,9
2014-05-03,19.554783950617285,80.49012345679013,9
2014-05-04,20.27386728395062,80.35615384615384,9
2014-05-05,20.539922839506172,79.97037037037038,9
2014-05-06,20.650416666666665,80.56935626102293,9
2014-05-07,20.971512345679013,82.1537037037037,9
2014-05-08,21.061975308641976,80.71820987654321,9
2014-05-09,20.225231481481483,85.69794238683127,9
2014-05-10,18.132824074074076,85.71638007054673,9
2014-05-11,17.15109126984127,82.67630070546737,9
2014-05-12,16.520852974186308,74.71878507295175,9
2014-05-13,17.266867283950617,75.03950617283951,9
2014-05-14,18.548364197530862,79.06126543209876,9
2014-05-15,18.820354938271606,80.85077160493827,9
2014-05-16,19.168117283950618,81.73441358024691,9
2014-05-17,19.72344135802469,84.2416975308642,9
2014-05-18,19.45968364197531,86.23842592592592,9
2014-05-19,19.332368827160494,83.91435185185185,9
2014-05-20,19.135493827160495,83.95601851851852,9
2014-05-21,19.48858024691358,83.61882716049382,9
2014-05-22,21.169174382716047,72.45293209876543,9
2014-05-23,21.589789636127357,78.04065139701105,9
2014-05-24,19.09980709876543,90.30186287477954,9
2014-05-25,18.60798611111111,89.4266975308642,9
2014-05-26,20.390432098765434,87.77469135802468,9
2014-05-27,19.6304012345679,83.74961419753086,9
2014-05-28,17.348399758454107,88.22975375738056,9
2014-05-29,17.14850308641975,84.29012345679013,9
2014-05-30,17.182114197530865,80.89305555555556,9
2014-05-31,16.738364197530863,80.15524691358024,9
2014-06-01,18.21269290123457,81.13695987654322,9
2014-06-02,19.130246913580248,83.37885802469135,9
2014-06-03,17.285648148148148,81.60300925925927,9
2014-06-04,17.19621913580247,81.88194444444444,9
2014-06-05,19.282677469135802,79.21527777777777,9
2014-06-06,20.487654320987655,78.66936728395062,9
2014-06-07,21.19116512345679,78.36226851851852,9
2014-06-08,20.973726851851854,72.88811728395062,9
2014-06-09,20.493518518518517,74.92476851851852,9
2014-06-10,19.315779320987655,89.29629629629629,9
2014-06-11,19.23202160493827,86.50681025228127,9
2014-06-12,19.257368827160494,84.01311728395062,9
2014-06-13,19.64787808641975,85.69521604938271,9
2014-06-14,19.871682098765433,81.0042438271605,9
2014-06-15,19.03846450617284,84.48611111111111,9
2014-06-16,18.989737654320987,83.84683641975309,9
2014-06-17,19.069058641975307,81.67052469135803,9
2014-06-18,19.15834986772487,84.46042768959435,9
2014-06-19,17.33221450617284,89.65046296296296,9
2014-06-20,16.535185185185185,87.68132716049382,9
2014-06-21,17.470717592592592,86.52430555555556,9
2014-06-22,17.451543209876544,85.35300925925927,9
2014-06-23,17.519135802469137,80.7746913580247,9
2014-06-24,17.999807098765434,79.52430555555556,9
2014-06-25,18.028240740740742,75.93349100912506,9
2014-06-26,19.12476851851852,73.0949074074074,9
2014-06-27,19.094984567901236,73.36381172839506,9
2014-06-28,19.30775462962963,74.70122354497354,9
2014-06-29,20.54344135802469,80.39390432098766,9
2014-06-30,20.558989197530863,81.62538580246914,9
2014-07-01,19.381751543209877,83.3113425925926,9
2014-07-02,18.89128086419753,79.37847222222223,9
2014-07-03,19.539583333333333,80.5925925925926,9
2014-07-04,19.74706790123457,78.05208333333333,9
2014-07-05,19.36381172839506,77.81392579173377,9
2014-07-06,19.44332561728395,77.4988425925926,9
2014-07-07,19.961805555555557,76.12268518518519,9
2014-07-08,18.849614197530865,83.98804012345678,9
2014-07-09,18.326543209876544,86.24421296296296,9
2014-07-10,17.69506172839506,90.1940586419753,9
2014-07-11,17.01838097155126,89.52536231884058,9
2014-07-12,16.96273148148148,87.7746913580247,9
2014-07-13,17.278780864197532,79.1315586419753,9
2014-07-14,16.351234567901233,79.21527777777777,9
2014-07-15,16.835300925925928,75.68441358024691,9
2014-07-16,17.18904320987654,79.35570987654322,9
2014-07-17,18.670216049382717,79.75154320987654,9
2014-07-18,19.354861111111113,76.23919753086419,9
2014-07-19,16.617322530864197,83.04089506172839,9
2014-07-20,15.82476851851852,79.39081790123457,9
2014-07-21,16.37645061728395,79.28650026838433,9
2014-07-22,17.41632716049383,76.32592592592593,9
2014-07-23,17.63526455026455,74.32164902998237,9
2014-07-24,19.24162037037037,72.10570987654322,9
2014-07-25,18.2966512345679,84.14459876543211,9
2014-07-26,16.289521604938273,92.61358024691359,9
2014-07-27,16.627854938271604,92.83641975308642,9
2014-07-28,16.57027777777778,89.03564814814816,9
2014-07-29,16.08341049382716,83.10771604938272,9
2014-07-30,15.55172839506173,81.54212962962963,9
2014-07-31,16.302191358024693,79.175,9
2014-08-01,17.027175925925928,78.72854938271605,9
2014-08-02,18.256234567901235,76.62962962962963,9
2014-08-03,19.262654320987654,74.78919082125604,9
2014-08-04,20.337777777777777,69.09907407407408,9
2014-08-05,17.297067901234566,79.64713499731616,9
2014-08-06,15.117947530864198,71.52484567901234,9
2014-08-07,16.21635802469136,64.09521604938271,9
2014-08-08,16.134876543209877,71.96328563411896,9
2014-08-09,16.54825080515298,89.08181696188943,9
2014-08-10,17.92233024691358,81.60972222222223,9
2014-08-11,18.50141975308642,73.2611111111111,9
2014-08-12,19.32283950617284,66.95447530864197,9
2014-08-13,18.90655864197531,76.2162037037037,9
2014-08-14,14.267453703703703,91.01311728395062,9
2014-08-15,15.723055555555556,85.88086419753087,9
2014-08-16,17.39296296296296,80.60277777777777,9
2014-08-17,18.063595679012344,82.38240740740741,9
2014-08-18,18.78206790123457,83.4233024691358,9
2014-08-19,18.341370101986044,85.62591921631777,9
2014-08-20,18.32975174449812,82.4050590445518,9
2014-08-21,18.4979475308642,78.03179012345679,9
2014-08-22,19.166203703703705,73.89506172839506,9
2014-08-23,19.246070853462157,73.72016908212561,9
2014-08-24,20.203533950617285,65.08317901234568,9
2014-08-25,20.044336419753087,58.756018518518516,9
2014-08-26,20.524506172839505,64.42993827160494,9
2014-08-27,19.473225308641975,79.64938271604939,9
2014-08-28,16.349043209876545,87.83503086419753,9
2014-08-29,15.851836419753086,85.53533950617285,9
2014-08-30,16.98513888888889,84.04969135802469,9
2014-08-31,19.400787037037038,79.24645061728395,9
2014-09-01,21.114703435319377,74.60834004294149,9
2014-09-02,19.712206790123457,76.89861111111111,9
2014-09-03,20.38625,76.84814814814816,9
2014-09-04,17.463379629629628,83.7712962962963,9
2014-09-05,16.139413580246913,76.7625,9
2014-09-06,16.223291446208112,70.12105379188712,9
2014-09-07,18.167746913580245,67.80354938271606,9
2014-09-08,18.41601851851852,72.1929012345679,9
2014-09-09,19.438240740740742,71.05864197530865,9
2014-09-10,20.866219135802467,64.05154320987654,9
2014-09-11,21.6521955667789,61.1226290684624,9
2014-09-12,20.108371913580246,72.98850308641975,9
2014-09-13,19.798902308105205,70.31429817498658,9
2014-09-14,20.37216049382716,68.07145061728394,9
2014-09-15,21.738873456790124,61.24243827160494,9
2014-09-16,21.275354938271605,67.83595679012346,9
2014-09-17,18.708750000000002,84.1942901234568,9
2014-09-18,20.04158950617284,80.46882716049383,9
2014-09-19,21.242932098765433,76.45848765432099,9
2014-09-20,22.10804012345679,72.26327160493827,9
2014-09-21,19.480354938271603,85.79012345679013,9
2014-09-22,17.404135802469135,79.49722222222222,9
2014-09-23,17.543600217864924,71.75862381989833,9
2014-09-24,20.808776455026454,61.73298059964726,9
2014-09-25,20.579691358024693,67.40006497725795,9
2014-09-26,21.75466049382716,69.2891975308642,9
2014-09-27,21.622623456790123,77.30648148148148,9
2014-09-28,21.475041152263376,82.05673868312758,9
2014-09-29,23.422710905349795,74.65612139917695,9
2014-09-30,23.581913580246912,77.00246913580247,9
2014-10-01,23.135869341563787,78.25066872427983,9
2014-10-02,19.556342592592593,81.24336419753087,9
2014-10-03,15.909733245149912,78.43553791887125,9
2014-10-04,15.521414609053497,73.18683127572017,9
2014-10-05,15.528791152263373,71.55606995884773,9
2014-10-06,16.61605218855219,70.41085858585859,9
2014-10-07,18.09601851851852,69.16111111111111,9
2014-10-08,19.332484567901236,68.5199074074074,9
2014-10-09,20.400925925925925,69.2145061728395,9
2014-10-10,22.02793209876543,65.56342592592593,9
2014-10-11,23.08207729468599,60.976187600644124,9
2014-10-12,22.591064814814814,66.87438271604938,9
2014-10-13,24.284413580246913,61.45092592592592,9
2014-10-14,22.48097222222222,69.49737654320988,9
2014-10-15,21.830458754208756,76.75144500561167,9
2014-10-16,22.13809764309764,76.55833333333334,9
2014-10-17,23.710447530864197,71.10385802469136,9
2014-10-18,23.75174449812131,72.74302200751477,9
2014-10-19,25.090802469135802,68.00354938271605,9
2014-10-20,21.76016414141414,81.24889169472503,9
2014-10-21,18.395504562533546,86.9797973698336,9
2014-10-22,17.549488727858293,81.32332259796028,9
2014-10-23,19.2732848324515,76.56820987654321,9
2014-10-24,20.655493827160495,75.73657407407407,9
2014-10-25,20.990154320987653,76.88873456790124,9
2014-10-26,20.626496913580247,83.74490740740741,9
2014-10-27,19.42513888888889,84.7020061728395,9
2014-10-28,18.814583333333335,77.12654320987654,9
2014-10-29,21.148935185185184,72.76682098765433,9
2014-10-30,22.88391975308642,71.59814814814816,9
2014-10-31,23.82992283950617,72.9962962962963,9
2014-11-01,23.49706790123457,76.00216049382716,9
2014-11-02,22.788904320987655,80.15910493827161,9
2014-11-03,22.62033950617284,76.9108024691358,9
2014-11-04,23.502885802469137,68.99922839506172,9
2014-11-05,23.11236111111111,72.77237654320987,9
2014-11-06,22.142052469135802,84.05447530864197,9
2014-11-07,22.60391975308642,76.70941358024692,9
2014-11-08,23.18743827160494,76.86296296296297,9
2014-11-09,20.47918209876543,88.50432098765432,9
2014-11-10,20.376064814814814,79.70246913580247,9
2014-11-11,20.654537037037038,79.15972222222223,9
2014-11-12,21.813425925925927,79.1361111111111,9
2014-11-13,22.599336419753087,80.83012065095399,9
2014-11-14,20.35736111111111,88.50831930415264,9
2014-11-15,17.66875,85.0513888888889,9
2014-11-16,18.31719135802469,82.15925925925926,9
2014-11-17,18.42037037037037,73.22916666666667,9
2014-11-18,19.373425925925925,67.33734567901234,9
2014-11-19,20.43283950617284,68.34583333333333,9
2014-11-20,21.316697530864197,69.93117283950617,9
2014-11-21,22.432453703703704,71.57453703703703,9
2014-11-22,23.825077160493827,73.56574074074074,9
2014-11-23,22.35378086419753,85.60771604938272,9
2014-11-24,21.5766512345679,88.43361992945326,9
2014-11-25,22.85091049382716,84.89938271604939,9
2014-11-26,23.489166666666666,80.78458803005904,9
2014-11-27,22.29186728395062,88.43134920634921,9
2014-11-28,20.35297973698336,91.53842592592592,9
2014-11-29,20.442037037037036,86.43734567901234,9
2014-11-30,21.188827160493826,83.80635152696556,9
2014-12-01,22.635802469135804,81.01210965867828,9
2014-12-02,23.1454012345679,68.52793209876543,9
2014-12-03,23.982654320987656,70.57021604938271,9
2014-12-04,23.357685185185186,75.93672839506173,9
2014-12-05,19.88729938271605,88.97438271604939,9
2014-12-06,21.129336419753088,82.92990196078432,9
2014-12-07,22.36310185185185,77.32561728395062,9
2014-12-08,23.0333024691358,75.75077160493828,9
2014-12-09,24.086172839506172,74.64413580246914,9
2014-12-10,23.983858024691358,74.52731481481482,9
2014-12-11,23.96608024691358,73.0962962962963,9
2014-12-12,24.006666666666668,74.17546296296295,9
2014-12-13,23.168996913580248,78.74102132435466,9
2014-12-14,22.08962962962963,86.61311728395061,9
2014-12-15,20.764166666666668,82.35848765432098,9
2014-12-16,20.286682098765432,74.55324074074075,9
2014-12-17,21.137345679012345,74.95046296296296,9
2014-12-18,23.490663580246913,71.85586419753086,9
2014-12-19,23.730524691358024,77.52807300053676,9
2014-12-20,24.220185185185183,78.89230019493178,9
2014-12-21,25.153055555555557,75.53915056360708,9
2014-12-22,25.277577160493827,76.52098765432099,9
2014-12-23,23.32006172839506,86.00771604938272,9
2014-12-24,23.07875,84.34166666666667,9
2014-12-25,23.75810185185185,79.46360398860399,9
2014-12-26,24.592770397208803,77.23659561544764,9
2014-12-27,24.47658950617284,73.5471085120208,9
2014-12-28,25.22310185185185,68.0266975308642,9
2014-12-29,25.487978395061727,68.5615520282187,9
2014-12-30,24.931126543209874,72.11712962962963,9
2014-12-31,25.040046296296296,71.22206790123457,9
2015-01-01,25.403063973063972,69.15973625140292,9
2015-01-02,27.053996913580246,72.47958553791887,9
2015-01-03,25.951373456790122,78.17114197530864,9
2015-01-04,24.93273148148148,80.51743827160493,9
2015-01-05,24.215092592592594,80.94922839506172,9
2015-01-06,24.524938271604938,77.90638651471984,9
2015-01-07,25.51760802469136,71.69243827160494,9
2015-01-08,25.943395061728395,68.6807098765432,9
2015-01-09,26.386157407407406,65.31049382716049,9
2015-01-10,27.021466049382717,60.465123456790124,9
2015-01-11,26.479598765432097,68.84274691358024,9
2015-01-12,27.40466049382716,66.63557504873295,9
2015-01-13,26.89675925925926,69.11296296296297,9
2015-01-14,26.227854938271605,73.49891067538127,9
2015-01-15,26.452824074074073,72.49369488536155,9
2015-01-16,26.09175925925926,73.54634168482208,9
2015-01-17,26.23817901234568,68.03333333333333,9
2015-01-18,26.625493827160494,67.37453703703704,9
2015-01-19,26.773518518518518,67.80313515269656,9
2015-01-20,26.75344135802469,67.71354669887279,9
2015-01-21,26.278086419753087,71.92797270955165,9
2015-01-22,24.839085349701293,77.37400593233927,9
2015-01-23,24.240015432098765,78.1445987654321,9
2015-01-24,24.275663580246913,77.54598765432098,9
2015-01-25,24.811064814814817,70.34876543209877,9
2015-01-26,25.129675925925927,74.27311253561254,9
2015-01-27,25.22942901234568,75.83712581031422,9
2015-01-28,25.534413580246913,76.19275503573749,9
2015-01-29,27.07929012345679,68.83450183740038,9
2015-01-30,26.391743827160493,74.35077160493827,9
2015-01-31,25.04385802469136,81.63888888888889,9
2015-02-01,25.432515432098764,78.25030864197531,9
2015-02-02,24.133024691358024,82.33516313932981,9
2015-02-03,24.124259259259258,75.89156846240179,9
2015-02-04,23.73547839506173,78.59567901234568,9
2015-02-05,22.91226851851852,83.72716049382716,9
2015-02-06,23.365077160493826,83.01853038936372,9
2015-02-07,23.831712962962964,79.39706790123456,9
2015-02-08,23.656697530864196,82.21404320987654,9
2015-02-09,24.21472222222222,82.31682098765432,9
2015-02-10,25.502993827160495,77.64645061728395,9
2015-02-11,26.437206790123454,72.82299382716049,9
2015-02-12,26.95510802469136,70.42938712522046,9
2015-02-13,26.815570987654322,71.00091684822077,9
2015-02-14,25.98811728395062,76.56496913580247,9
2015-02-15,25.246234567901233,76.1,9
2015-02-16,24.36104938271605,79.77206790123456,9
2015-02-17,24.907206790123457,78.42469135802469,9
2015-02-18,24.841157407407408,78.39320987654321,9
2015-02-19,25.851712962962964,70.2266975308642,9
2015-02-20,26.454027777777778,69.26388888888889,9
2015-02-21,25.632993827160494,73.19475308641975,9
2015-02-22,25.634043209876545,74.83611111111111,9
2015-02-23,25.379228395061727,77.83981481481482,9
2015-02-24,25.746666666666666,72.58503086419752,9
2015-02-25,25.19070987654321,74.35719940955448,9
2015-02-26,24.787160493827162,76.05701058201058,9
2015-02-27,25.18712962962963,75.8662037037037,9
2015-02-28,24.272515432098764,80.66358024691358,9
2015-03-01,23.863858024691357,74.95987654320987,9
2015-03-02,23.231265432098766,76.22831790123458,9
2015-03-03,23.91391975308642,76.89472816501802,9
2015-03-04,24.39445987654321,79.93711419753086,9
2015-03-05,25.192376543209875,75.18605499438833,9
2015-03-06,25.402916666666666,74.35994268077602,9
2015-03-07,24.181635802469135,80.81690917107584,9
2015-03-08,24.257854938271606,81.88163580246913,9
2015-03-09,24.40878086419753,83.54250440917107,9
2015-03-10,24.229984567901234,82.57689393939394,9
2015-03-11,25.160493827160494,78.94336419753087,9
2015-03-12,24.873284353193775,80.21518281101615,9
2015-03-13,24.838441358024692,81.00432098765432,9
2015-03-14,24.571126543209875,81.99413580246913,9
2015-03-15,25.098209876543212,81.65478395061729,9
2015-03-16,25.256728395061728,78.11759259259259,9
2015-03-17,23.22195987654321,84.10864197530864,9
2015-03-18,23.957824074074075,82.83317901234568,9
2015-03-19,24.12118827160494,82.08117283950617,9
2015-03-20,23.980123456790125,82.2679012345679,9
2015-03-21,23.098734567901236,86.04737654320988,9
2015-03-22,23.39526234567901,83.94614197530865,9
2015-03-23,21.37054012345679,89.54398148148148,9
2015-03-24,22.485030864197533,83.80679012345679,9
2015-03-25,22.746913580246915,77.50833333333334,9
2015-03-26,23.159891975308643,79.1216049382716,9
2015-03-27,23.723256172839505,81.39212962962962,9
2015-03-28,23.81820987654321,82.61157407407407,9
2015-03-29,24.353904320987652,83.33009259259259,9
2015-03-30,24.376018518518517,84.7875,9
2015-03-31,25.27094135802469,80.94737654320988,9
2015-04-01,23.530509259259258,86.29089506172839,9
2015-04-02,22.40489197530864,82.77145061728395,9
2015-04-03,21.700956790123456,76.89969135802468,9
2015-04-04,22.146435185185187,76.8445987654321,9
2015-04-05,23.604104938271604,78.81064814814815,9
2015-04-06,24.489305555555557,80.12145061728395,9
2015-04-07,20.929814814814815,83.53688271604939,9
2015-04-08,20.270493827160493,78.92283950617283,9
2015-04-09,20.920061728395062,81.01944444444445,9
2015-04-10,21.914753086419754,78.77345679012346,9
2015-04-11,21.846543209876543,77.82191358024691,9
2015-04-12,21.98689814814815,78.78317901234568,9
2015-04-13,21.852793209876545,79.29583333333333,9
2015-04-14,22.53131172839506,77.85447530864198,9
2015-04-15,23.239382716049384,75.50462962962963,9
2015-04-16,23.545447530864198,79.4141975308642,9
2015-04-17,23.0979012345679,83.50277777777778,9
2015-04-18,23.600015432098765,80.40028851315084,9
2015-04-19,23.86162037037037,82.77767957351291,9
2015-04-20,24.74952160493827,82.24768518518519,9
2015-04-21,24.671666666666667,82.35195005611672,9
2015-04-22,22.594984567901236,89.19166666666666,9
2015-04-23,22.055956790123457,86.16801146384479,9
2015-04-24,23.238221953837897,82.62518786902845,9
2015-04-25,22.290293209876545,82.16115172189733,9
2015-04-26,20.67506172839506,80.52746913580248,9
2015-04-27,21.168734567901236,83.47145061728395,9
2015-04-28,20.651033950617283,81.17808641975309,9
2015-04-29,19.74283950617284,85.8537037037037,9
2015-04-30,18.226913580246915,87.72916666666667,9
2015-05-01,18.233425925925925,82.70185185185186,9
2015-05-02,19.72233024691358,82.8,9
2015-05-03,21.214814814814815,80.29907407407407,9
2015-05-04,21.876898148148147,77.4608024691358,9
2015-05-05,19.974120370370372,91.29645061728395,9
2015-05-06,18.788703703703703,87.17391975308642,9
2015-05-07,18.362777777777776,88.57067901234568,9
2015-05-08,17.599907407407407,85.10972222222222,9
2015-05-09,18.07952160493827,80.8033950617284,9
2015-05-10,19.051018518518518,80.95108024691358,9
2015-05-11,20.359567901234566,82.5141975308642,9
2015-05-12,19.600385802469134,82.55725308641975,9
2015-05-13,18.26094135802469,87.82762345679012,9
2015-05-14,17.899197530864196,85.11435185185185,9
2015-05-15,17.68725308641975,81.44706790123456,9
2015-05-16,17.919845679012344,86.0736111111111,9
2015-05-17,19.234027777777776,84.3625,9
2015-05-18,19.32257716049383,84.5929012345679,9
2015-05-19,18.887592592592593,86.69953703703703,9
2015-05-20,18.722067901234567,85.81728395061728,9
2015-05-21,19.32405864197531,84.98179012345679,9
2015-05-22,19.014891975308643,82.48950617283951,9
2015-05-23,18.702731481481482,80.88996913580247,9
2015-05-24,20.00023148148148,75.74429012345679,9
2015-05-25,20.403935185185183,77.24490740740741,9
2015-05-26,20.097947530864197,83.95802469135803,9
2015-05-27,20.32793209876543,82.88981481481481,9
2015-05-28,21.501851851851853,77.34413580246914,9
2015-05-29,18.798132716049384,85.68935185185185,9
2015-05-30,18.232037037037035,85.99413580246913,9
2015-05-31,18.74625,90.81851851851852,9
2015-06-01,19.102376543209875,91.025,9
2015-06-02,18.037506038647344,88.7722893183038,9
2015-06-03,18.17679012345679,85.68225308641975,9
2015-06-04,18.632098765432097,79.9486111111111,9
2015-06-05,18.577978395061727,84.32947530864197,9
2015-06-06,20.010216049382716,82.41496913580247,9
2015-06-07,20.31679012345679,78.08271604938271,9
2015-06-08,19.48800925925926,78.52237654320987,9
2015-06-09,19.006774691358025,75.52314814814814,9
2015-06-10,18.988194444444446,76.52237654320987,9
2015-06-11,20.089861111111112,72.3087962962963,9
2015-06-12,19.587484567901235,80.03626543209876,9
2015-06-13,20.63368827160494,82.96157407407408,9
2015-06-14,21.193194444444444,71.3841049382716,9
2015-06-15,20.345,76.90262345679012,9
2015-06-16,16.982746913580247,92.78719135802469,9
2015-06-17,19.349645061728395,87.85061728395061,9
2015-06-18,20.914475308641975,82.220987654321,9
2015-06-19,18.65125,89.07916666666667,9
2015-06-20,16.43486111111111,86.18456790123457,9
2015-06-21,17.282283950617284,79.65833333333333,9
2015-06-22,18.298730359147026,81.3283950617284,9
2015-06-23,18.95077160493827,82.31990740740741,9
2015-06-24,17.322030998389693,89.09706119162641,9
2015-06-25,15.765586419753086,85.91589506172839,9
2015-06-26,15.62104938271605,85.14058641975308,9
2015-06-27,16.168966049382714,84.03873456790123,9
2015-06-28,16.303456790123455,83.91481481481482,9
2015-06-29,17.698919753086418,78.76759259259259,9
2015-06-30,18.96145061728395,77.44753086419753,9
2015-07-01,19.638228114478114,79.98403479236812,9
2015-07-02,19.038611111111113,86.1945987654321,9
2015-07-03,19.066141975308643,84.01620370370371,9
2015-07-04,20.24770061728395,77.00987654320988,9
2015-07-05,15.187253086419753,85.17422839506173,9
2015-07-06,15.995848765432099,88.04969135802469,9
2015-07-07,17.643364197530865,84.70787037037037,9
2015-07-08,18.184197530864196,84.36095679012345,9
2015-07-09,19.27108024691358,78.93086419753087,9
2015-07-10,18.65824074074074,80.27114197530864,9
2015-07-11,19.60128086419753,81.59475308641976,9
2015-07-12,20.466841787439613,77.23786231884058,9
2015-07-13,20.56195987654321,71.80756172839506,9
2015-07-14,20.691095679012346,66.28425925925926,9
2015-07-15,19.771280864197532,73.65216049382715,9
2015-07-16,19.827314814814816,78.44706790123456,9
2015-07-17,19.45895061728395,80.38240740740741,9
2015-07-18,19.112824074074073,78.59413580246914,9
2015-07-19,18.951944444444443,77.53626543209877,9
2015-07-20,19.564675925925926,73.47345679012345,9
2015-07-21,19.6458487654321,73.21265432098765,9
2015-07-22,16.952947530864197,87.86496913580247,9
2015-07-23,17.255,86.70154320987655,9
2015-07-24,18.455293209876544,83.92746913580247,9
2015-07-25,18.913287037037037,84.99907407407407,9
2015-07-26,18.905925925925924,87.6804012345679,9
2015-07-27,18.97770061728395,85.79151234567901,9
2015-07-28,19.94020061728395,84.53024691358024,9
2015-07-29,19.963827160493828,84.29382716049382,9
2015-07-30,19.878302469135804,82.14953703703704,9
2015-07-31,19.45091049382716,78.94351851851852,9
2015-08-01,19.290185185185184,77.83086419753086,9
2015-08-02,18.885925925925925,74.64753086419753,9
2015-08-03,19.192021604938272,70.49552469135803,9
2015-08-04,19.539374546114743,69.33067356572258,9
2015-08-05,18.712021604938272,73.4037037037037,9
2015-08-06,18.93872839506173,72.4699354657688,9
2015-08-07,19.431126543209878,73.44243827160494,9
2015-08-08,19.601234567901233,77.35555555555555,9
2015-08-09,19.01783950617284,80.10848765432098,9
2015-08-10,18.89760802469136,75.7891975308642,9
2015-08-11,17.980015432098764,74.45401234567902,9
2015-08-12,18.0364063338701,73.41890767579173,9
2015-08-13,18.439537037037038,71.68348765432098,9
2015-08-14,18.564164653784218,76.66260064412238,9
2015-08-15,19.219413580246915,74.21882716049383,9
2015-08-16,19.512885802469135,74.37762345679012,9
2015-08-17,19.193641975308644,75.22006172839507,9
2015-08-18,19.729537037037037,73.96111111111111,9
2015-08-19,21.139367283950616,70.44691358024691,9
2015-08-20,18.25287037037037,77.69166666666666,9
2015-08-21,17.408256172839508,82.26033950617284,9
2015-08-22,18.34337962962963,82.46234567901234,9
2015-08-23,19.651435185185186,76.6216049382716,9
2015-08-24,18.453595679012345,81.10432098765432,9
2015-08-25,17.95425925925926,88.36712962962963,9
2015-08-26,18.83320987654321,85.17268518518519,9
2015-08-27,19.34945987654321,83.75817901234568,9
2015-08-28,18.728595679012347,78.57175925925927,9
2015-08-29,18.25258990874933,79.67851583467525,9
2015-08-30,20.104197530864198,74.73842592592592,9
2015-08-31,21.802592592592593,63.03734567901235,9
2015-09-01,21.926697530864196,65.2679012345679,9
2015-09-02,18.366805555555555,81.55022554605888,9
2015-09-03,18.975364148733714,79.77928560972039,9
2015-09-04,19.998848631239934,81.34018384326356,9
2015-09-05,17.49449074074074,89.15354938271605,9
2015-09-06,17.97586510530138,87.70310457516341,9
2015-09-07,20.008944444444445,85.84746913580247,9
2015-09-08,20.401697530864197,84.31527777777778,9
2015-09-09,20.458174584004293,83.71719404186796,9
2015-09-10,19.46304012345679,86.59768518518518,9
2015-09-11,20.387813180827887,86.24855664488017,9
2015-09-12,18.262635327635326,91.1162037037037,9
2015-09-13,16.406262763389957,93.36349670472478,9
2015-09-14,17.2996626984127,91.25403439153439,9
2015-09-15,20.06561813186813,87.48762549179216,9
2015-09-16,23.335177804616208,77.00613258185722,9
2015-09-17,24.11804012345679,68.50833333333333,9
