modelo_id,macro_regiao,desfecho,exposicao,percentil,valor_exposicao,rr_cumulativo,ic95_inf,ic95_sup,p_ponto,p_fdr
baixada_litoranea_internacoes_i60_i62_temp_med,Baixada Litoranea,internacoes_i60_i62,temp_med,50%,23.183333333333334,1.074759590529019,0.49091410970545135,2.352974083648095,0.8568895143709798,0.9218097483715474
baixada_litoranea_internacoes_i60_i62_temp_med,Baixada Litoranea,internacoes_i60_i62,temp_med,95%,26.961308400076277,1.1010169410782376,0.7614424364781562,1.5920288211780738,0.6090251570044867,0.7239355639864653
baixada_litoranea_internacoes_i60_i62_temp_med,Baixada Litoranea,internacoes_i60_i62,temp_med,99%,27.885071078431366,1,1,1,,
baixada_litoranea_internacoes_i60_i62_ur_med,Baixada Litoranea,internacoes_i60_i62,ur_med,5%,66.41934523809525,1.2909019847529517,0.8183441336454519,2.0363412722416987,0.2722272046218064,0.41830033880911716
baixada_litoranea_internacoes_i60_i62_ur_med,Baixada Litoranea,internacoes_i60_i62,ur_med,50%,80.08333333333333,1.2752152902535439,0.549803104443698,2.9577389129910903,0.5711391380133198,0.7454868748805438
baixada_litoranea_internacoes_i60_i62_ur_med,Baixada Litoranea,internacoes_i60_i62,ur_med,95%,89.26154891304348,1.1869486545346197,0.5604826431327017,2.5136320022812564,0.6543874119496171,0.7634519806078867
baixada_litoranea_internacoes_i60_i62_ur_med,Baixada Litoranea,internacoes_i60_i62,ur_med,99%,92.63687499999999,1.3952454649543964,0.4460743136898575,4.364093263682744,0.5670063212388488,0.8388765456321278
baixada_litoranea_obitos_i60_i62_temp_med,Baixada Litoranea,obitos_i60_i62,temp_med,5%,19.492291666666667,1.9947612134703356,0.7008275208963121,5.6776770034325645,0.1957130430912974,0.36264475631622756
baixada_litoranea_obitos_i60_i62_temp_med,Baixada Litoranea,obitos_i60_i62,temp_med,50%,23.183333333333334,1.3643745649811452,0.5404401406072363,3.444447985443671,0.5108151703880474,0.7454868748805438
baixada_litoranea_obitos_i60_i62_temp_med,Baixada Litoranea,obitos_i60_i62,temp_med,95%,26.961308400076277,1.041308846828904,0.6248663086844943,1.735289772250524,0.8765459548077398,0.9359727992014849
baixada_litoranea_obitos_i60_i62_temp_med,Baixada Litoranea,obitos_i60_i62,temp_med,99%,27.885071078431366,1,1,1,,
baixada_litoranea_obitos_i63_temp_med,Baixada Litoranea,obitos_i63,temp_med,5%,19.492291666666667,9.385516733599351,0,Inf,1,1
baixada_litoranea_obitos_i63_temp_med,Baixada Litoranea,obitos_i63,temp_med,50%,23.183333333333334,27.492592440262765,0,Inf,1,1
baixada_litoranea_obitos_i63_temp_med,Baixada Litoranea,obitos_i63,temp_med,95%,26.961308400076277,206513.20633272524,0,Inf,1,1
baixada_litoranea_obitos_i63_temp_med,Baixada Litoranea,obitos_i63,temp_med,99%,27.885071078431366,12227719.28785444,0,Inf,1,1
centro_sul_internacoes_i60_i69_temp_med,Centro-Sul,internacoes_i60_i69,temp_med,5%,10.321041666666668,1.2801250717725023,0.8909330360280185,1.8393303796280138,0.18172658423757462,0.34362014705737737
centro_sul_internacoes_i60_i69_temp_med,Centro-Sul,internacoes_i60_i69,temp_med,50%,19.68125,1.1889383449843516,0.9583205757425006,1.4750537804939654,0.11571767121596745,0.44907782626097853
centro_sul_internacoes_i60_i69_temp_med,Centro-Sul,internacoes_i60_i69,temp_med,95%,26.574375,1.1408410842801469,0.9660571160326353,1.3472478572763116,0.12042998005600183,0.3372039441568051
centro_sul_internacoes_i60_i69_temp_med,Centro-Sul,internacoes_i60_i69,temp_med,99%,28.245208333333323,1.3335732918376613,0.9606557050383441,1.8512540084605562,0.08541188779111782,0.2896800196993235
centro_sul_internacoes_i60_i69_ur_med,Centro-Sul,internacoes_i60_i69,ur_med,5%,63.75,1.2654735100684358,0.8509018934054564,1.8820303693011597,0.24496639609674006,0.40944797042743514
centro_sul_internacoes_i60_i69_ur_med,Centro-Sul,internacoes_i60_i69,ur_med,50%,81.16666666666667,1.1177055357372605,0.7900951879059502,1.5811584271621006,0.5295125364307203,0.7454868748805438
centro_sul_internacoes_i60_i69_ur_med,Centro-Sul,internacoes_i60_i69,ur_med,95%,97,1.1154721426626026,0.9765896627332447,1.274105336701861,0.10722646812721513,0.31730074124749413
centro_sul_internacoes_i60_i69_ur_med,Centro-Sul,internacoes_i60_i69,ur_med,99%,99.57554347826085,1,1,1,,
centro_sul_obitos_i60_i69_temp_med,Centro-Sul,obitos_i60_i69,temp_med,5%,10.321041666666668,1.782269965515719,1.0573102908594432,3.0043084394812514,0.030071759444635644,0.14389828676567645
centro_sul_obitos_i60_i69_temp_med,Centro-Sul,obitos_i60_i69,temp_med,50%,19.68125,1.5757447222356082,1.120696290685081,2.215561388300425,0.00891381837244058,0.15522762516403246
centro_sul_obitos_i60_i69_temp_med,Centro-Sul,obitos_i60_i69,temp_med,95%,26.574375,1.149766799737854,0.9203084119724008,1.436435521594549,0.21915832989656134,0.4248299933379497
centro_sul_obitos_i60_i69_temp_med,Centro-Sul,obitos_i60_i69,temp_med,99%,28.245208333333323,1.4486463225966986,0.908836142452094,2.309080889224822,0.11920793407171759,0.3277020082928715
centro_sul_obitos_i60_i69_ur_med,Centro-Sul,obitos_i60_i69,ur_med,5%,63.75,1.2638542476293755,0.7276375023753022,2.195224344589845,0.4058236443976024,0.5382503073062936
centro_sul_obitos_i60_i69_ur_med,Centro-Sul,obitos_i60_i69,ur_med,50%,81.16666666666667,1.2116617570745989,0.753887548680973,1.947404776913724,0.42775746115905183,0.719883323151552
centro_sul_obitos_i60_i69_ur_med,Centro-Sul,obitos_i60_i69,ur_med,95%,97,1.0700140584853357,0.8904357342899454,1.2858087802027105,0.4703238716009519,0.6047021206297953
centro_sul_obitos_i60_i69_ur_med,Centro-Sul,obitos_i60_i69,ur_med,99%,99.57554347826085,1,1,1,,
centro_sul_internacoes_i60_i64_temp_med,Centro-Sul,internacoes_i60_i64,temp_med,5%,10.321041666666668,1.1225858394776895,0.8111527817862997,1.5535901439191906,0.48549219127261983,0.5825906295271438
centro_sul_internacoes_i60_i64_temp_med,Centro-Sul,internacoes_i60_i64,temp_med,50%,19.68125,1.1538897434836917,0.9539202594131956,1.3957786586227963,0.14044767614822815,0.44907782626097853
centro_sul_internacoes_i60_i64_temp_med,Centro-Sul,internacoes_i60_i64,temp_med,95%,26.574375,1.118112682591297,0.9639647256807469,1.2969104964796703,0.14019609571131897,0.35103583244395037
centro_sul_internacoes_i60_i64_temp_med,Centro-Sul,internacoes_i60_i64,temp_med,99%,28.245208333333323,1.2791127594219005,0.9548285255299165,1.713532228635377,0.09891914427574097,0.3081711802436546
centro_sul_internacoes_i60_i64_ur_med,Centro-Sul,internacoes_i60_i64,ur_med,5%,63.75,1.2438881246427396,0.8711577146443045,1.7760936287627092,0.22977163834353526,0.39659214289432115
centro_sul_internacoes_i60_i64_ur_med,Centro-Sul,internacoes_i60_i64,ur_med,50%,81.16666666666667,1.1610058132748553,0.8492878110628892,1.58713510414221,0.3493358995531728,0.656328053705961
centro_sul_internacoes_i60_i64_ur_med,Centro-Sul,internacoes_i60_i64,ur_med,95%,97,1.1123568263331367,0.9876561825674093,1.2528020691101962,0.07922110408576083,0.27503107470862403
centro_sul_internacoes_i60_i64_ur_med,Centro-Sul,internacoes_i60_i64,ur_med,99%,99.57554347826085,1,1,1,,
centro_sul_obitos_i60_i64_temp_med,Centro-Sul,obitos_i60_i64,temp_med,5%,10.321041666666668,1.6326669015256545,0.8736983705682291,3.050939890850144,0.1243648618754873,0.283784044494343
centro_sul_obitos_i60_i64_temp_med,Centro-Sul,obitos_i60_i64,temp_med,50%,19.68125,1.4130959509902177,0.9389134985082668,2.126756266554375,0.09736335017469684,0.44715020080231144
centro_sul_obitos_i60_i64_temp_med,Centro-Sul,obitos_i60_i64,temp_med,95%,26.574375,1.2201967033104406,0.9126300167508062,1.6314168583567492,0.17927210069717606,0.4033622265686461
centro_sul_obitos_i60_i64_temp_med,Centro-Sul,obitos_i60_i64,temp_med,99%,28.245208333333323,1.5976423223935994,0.8868068138560194,2.878260462619345,0.11876194471372582,0.3277020082928715
centro_sul_obitos_i60_i64_ur_med,Centro-Sul,obitos_i60_i64,ur_med,5%,63.75,1.1800602916580551,0.6035579757731341,2.30722208610416,0.6283956239157232,0.7197986237580103
centro_sul_obitos_i60_i64_ur_med,Centro-Sul,obitos_i60_i64,ur_med,50%,81.16666666666667,1.2830324185999873,0.7232791671662748,2.2759845187136354,0.3940980050256686,0.6967610347289543
centro_sul_obitos_i60_i64_ur_med,Centro-Sul,obitos_i60_i64,ur_med,95%,97,1.1408217004516665,0.9130597877346781,1.4253986099315783,0.2462540858569742,0.44968137417360504
centro_sul_obitos_i60_i64_ur_med,Centro-Sul,obitos_i60_i64,ur_med,99%,99.57554347826085,1,1,1,,
centro_sul_internacoes_i60_i62_temp_med,Centro-Sul,internacoes_i60_i62,temp_med,5%,10.321041666666668,1.3739580020622553,0.5648486781136465,3.3420642812429318,0.4836134092713256,0.5825906295271438
centro_sul_internacoes_i60_i62_temp_med,Centro-Sul,internacoes_i60_i62,temp_med,50%,19.68125,1.8186630189084352,1.0021103304097316,3.3005698833508634,0.04919512882972581,0.280835167680677
centro_sul_internacoes_i60_i62_temp_med,Centro-Sul,internacoes_i60_i62,temp_med,95%,26.574375,1.2961286333259268,0.8231195719852538,2.0409543051874257,0.2628459781577856,0.4599804617761248
centro_sul_internacoes_i60_i62_temp_med,Centro-Sul,internacoes_i60_i62,temp_med,99%,28.245208333333323,1.9272791794776867,0.7512528439812702,4.944280830889992,0.1722685225324563,0.37788348530948584
centro_sul_internacoes_i60_i62_ur_med,Centro-Sul,internacoes_i60_i62,ur_med,5%,63.75,1.5089573080165863,0.7869666473319468,2.8933273921280076,0.21546401868974097,0.389501758166094
centro_sul_internacoes_i60_i62_ur_med,Centro-Sul,internacoes_i60_i62,ur_med,50%,81.16666666666667,1.6057596875811542,0.6681043163911449,3.8593736202583546,0.2898140586505258,0.59894905454442
centro_sul_internacoes_i60_i62_ur_med,Centro-Sul,internacoes_i60_i62,ur_med,95%,97,1.152496847174802,0.42551269713312995,3.12152608299792,0.780101555212747,0.8622175083930362
centro_sul_internacoes_i60_i62_ur_med,Centro-Sul,internacoes_i60_i62,ur_med,99%,99.57554347826085,1.1363700248998898,0.33609831387558925,3.8421401720241297,0.8370393498116138,0.9610362484566499
centro_sul_obitos_i60_i62_temp_med,Centro-Sul,obitos_i60_i62,temp_med,5%,10.321041666666668,1.5275632938434236,0.39736963917920654,5.872239312287837,0.5374519367714723,0.6270272595667177
centro_sul_obitos_i60_i62_temp_med,Centro-Sul,obitos_i60_i62,temp_med,50%,19.68125,1.090136003866084,0.41119290710205203,2.890119178612612,0.8622680707085264,0.9218097483715474
centro_sul_obitos_i60_i62_temp_med,Centro-Sul,obitos_i60_i62,temp_med,95%,26.574375,1.1939718726152586,0.7083432050531442,2.012539715813936,0.5057214723173249,0.6372090551198294
centro_sul_obitos_i60_i62_temp_med,Centro-Sul,obitos_i60_i62,temp_med,99%,28.245208333333323,1,1,1,,
centro_sul_obitos_i60_i62_ur_med,Centro-Sul,obitos_i60_i62,ur_med,5%,63.75,1.373474202822457,0.6647971505115908,2.8376044999096206,0.3913472855988835,0.5302124514565518
centro_sul_obitos_i60_i62_ur_med,Centro-Sul,obitos_i60_i62,ur_med,50%,81.16666666666667,1.940388978415421,0.6793609221863114,5.542134180222214,0.21572758023349828,0.5156176675853763
centro_sul_obitos_i60_i62_ur_med,Centro-Sul,obitos_i60_i62,ur_med,95%,97,1.8351367719716023,0.5748138369146112,5.858813333233365,0.30532960060044234,0.49593386304644865
centro_sul_obitos_i60_i62_ur_med,Centro-Sul,obitos_i60_i62,ur_med,99%,99.57554347826085,1.6951154870686183,0.4100650737175119,7.0072208014461035,0.4660952066211816,0.7260329180060713
centro_sul_internacoes_i63_temp_med,Centro-Sul,internacoes_i63,temp_med,5%,10.321041666666668,1.0206781290726472,0.2635112172601125,3.9534705732807276,0.9763666858745322,1
centro_sul_internacoes_i63_temp_med,Centro-Sul,internacoes_i63,temp_med,50%,19.68125,1.529851361476563,0.5183761025362504,4.514955795146873,0.4412966482256843,0.7296104583997981
centro_sul_internacoes_i63_temp_med,Centro-Sul,internacoes_i63,temp_med,95%,26.574375,11.254820315784437,1.8530921162267346,68.35654808057869,0.008534178168174226,0.10753064491899525
centro_sul_internacoes_i63_temp_med,Centro-Sul,internacoes_i63,temp_med,99%,28.245208333333323,10.67975856480218,1.0779483627074102,105.80956096634877,0.0429584493200172,0.21747714968258708
centro_sul_internacoes_i63_ur_med,Centro-Sul,internacoes_i63,ur_med,5%,63.75,10.225367921387825,0.7708043916158622,135.64809731890415,0.07796766565941012,0.19722294957656858
centro_sul_internacoes_i63_ur_med,Centro-Sul,internacoes_i63,ur_med,50%,81.16666666666667,3.5698366293755264,0.34185794235858286,37.27786305770254,0.2877002300087238,0.59894905454442
centro_sul_internacoes_i63_ur_med,Centro-Sul,internacoes_i63,ur_med,95%,97,1.3402105729982479,0.5421976399302655,3.3127484291656173,0.5259433336406723,0.6496947062620069
centro_sul_internacoes_i63_ur_med,Centro-Sul,internacoes_i63,ur_med,99%,99.57554347826085,1,1,1,,
medio_paraiba_internacoes_i60_i69_temp_med,Medio Paraiba,internacoes_i60_i69,temp_med,5%,16.7378125,1.3014917718399344,0.9739862728395806,1.7391218740985692,0.07479120368585544,0.19722294957656858
medio_paraiba_internacoes_i60_i69_temp_med,Medio Paraiba,internacoes_i60_i69,temp_med,50%,21.88294082125604,1.0713636771591792,0.8479026988195358,1.353716800682498,0.5635582877746275,0.7454868748805438
medio_paraiba_internacoes_i60_i69_temp_med,Medio Paraiba,internacoes_i60_i69,temp_med,95%,26.34375,1.1752807081291878,1.026487369321433,1.3456422204335097,0.01936194965130177,0.1369603393002471
medio_paraiba_internacoes_i60_i69_temp_med,Medio Paraiba,internacoes_i60_i69,temp_med,99%,27.622020833333334,1,1,1,,
medio_paraiba_internacoes_i60_i69_ur_med,Medio Paraiba,internacoes_i60_i69,ur_med,5%,61.35416666666667,1.2854017895017615,1.0464272859979058,1.5789513352365292,0.016738794588350685,0.0958676417332812
medio_paraiba_internacoes_i60_i69_ur_med,Medio Paraiba,internacoes_i60_i69,ur_med,50%,76.67708333333334,1.6260944910266641,1.1990097084220612,2.205305991414451,0.0017631028042623216,0.05950739140699014
medio_paraiba_internacoes_i60_i69_ur_med,Medio Paraiba,internacoes_i60_i69,ur_med,95%,87.79166666666666,1.5400725093429108,1.1111794507677772,2.1345097161353572,0.009514643975755181,0.1089859219041048
medio_paraiba_internacoes_i60_i69_ur_med,Medio Paraiba,internacoes_i60_i69,ur_med,99%,91.13470833333332,1.6471735242567989,1.0405109142577065,2.607546525303032,0.03322054113510425,0.18627128928927186
medio_paraiba_obitos_i60_i69_temp_med,Medio Paraiba,obitos_i60_i69,temp_med,5%,16.7378125,1.2216980896697773,0.9792842097193293,1.5241195635438247,0.07598693313033367,0.19722294957656858
medio_paraiba_obitos_i60_i69_temp_med,Medio Paraiba,obitos_i60_i69,temp_med,50%,21.88294082125604,1.0745738551820327,0.9368566969051041,1.2325353216295991,0.30402017780614393,0.6092506660041627
medio_paraiba_obitos_i60_i69_temp_med,Medio Paraiba,obitos_i60_i69,temp_med,95%,26.34375,1.14188014813859,1.0265367627929738,1.2701837089257462,0.014604940024659606,0.1226814962071407
medio_paraiba_obitos_i60_i69_temp_med,Medio Paraiba,obitos_i60_i69,temp_med,99%,27.622020833333334,1.3807127049799455,1.1052634724934545,1.7248082662067052,0.004489894250130994,0.05195449060865865
medio_paraiba_obitos_i60_i69_ur_med,Medio Paraiba,obitos_i60_i69,ur_med,5%,61.35416666666667,1.2153863440837187,0.9944278435608102,1.4854410754387308,0.056730372193193934,0.1931899161173631
medio_paraiba_obitos_i60_i69_ur_med,Medio Paraiba,obitos_i60_i69,ur_med,50%,76.67708333333334,1.107627972781411,0.9263868812430763,1.3243276118522076,0.26218271326513565,0.5605285593944279
medio_paraiba_obitos_i60_i69_ur_med,Medio Paraiba,obitos_i60_i69,ur_med,95%,87.79166666666666,1.1395413901755735,0.9323324216184473,1.3928021270236446,0.20206231875557357,0.4129759107739832
medio_paraiba_obitos_i60_i69_ur_med,Medio Paraiba,obitos_i60_i69,ur_med,99%,91.13470833333332,1.3622680084861964,0.8846538084114338,2.097740505155737,0.16045400200905036,0.37133640464951656
medio_paraiba_internacoes_i60_i64_temp_med,Medio Paraiba,internacoes_i60_i64,temp_med,5%,16.7378125,1.3265721103086998,1.0629053766699994,1.6556446156685884,0.012434848721277137,0.09004395899240122
medio_paraiba_internacoes_i60_i64_temp_med,Medio Paraiba,internacoes_i60_i64,temp_med,50%,21.88294082125604,1.198015884103697,1.0008839286530549,1.43397452739225,0.04888467237674838,0.280835167680677
medio_paraiba_internacoes_i60_i64_temp_med,Medio Paraiba,internacoes_i60_i64,temp_med,95%,26.34375,1.0738301714201293,0.9626778913833758,1.1978162658281828,0.20135583184100012,0.4129759107739832
medio_paraiba_internacoes_i60_i64_temp_med,Medio Paraiba,internacoes_i60_i64,temp_med,99%,27.622020833333334,1,1,1,,
medio_paraiba_internacoes_i60_i64_ur_med,Medio Paraiba,internacoes_i60_i64,ur_med,5%,61.35416666666667,1.2568816329400336,1.0551948355060505,1.497118244010726,0.010407339223659738,0.09004395899240122
medio_paraiba_internacoes_i60_i64_ur_med,Medio Paraiba,internacoes_i60_i64,ur_med,50%,76.67708333333334,1.4472762758198041,1.1384797044687238,1.839829564224247,0.0025347965659785693,0.06286295483626853
medio_paraiba_internacoes_i60_i64_ur_med,Medio Paraiba,internacoes_i60_i64,ur_med,95%,87.79166666666666,1.6858383507119632,1.3008108598885189,2.184830271923467,7.8809015096997e-5,0.003309978634073874
medio_paraiba_internacoes_i60_i64_ur_med,Medio Paraiba,internacoes_i60_i64,ur_med,99%,91.13470833333332,1.9301946508689323,1.3662136230508437,2.7269903676728227,1.9168153303500643e-4,0.0038815510439588804
medio_paraiba_obitos_i60_i64_temp_med,Medio Paraiba,obitos_i60_i64,temp_med,5%,16.7378125,1.3123046484902006,0.9814854237704292,1.7546297160820603,0.06667387612984589,0.1953699626130368
medio_paraiba_obitos_i60_i64_temp_med,Medio Paraiba,obitos_i60_i64,temp_med,50%,21.88294082125604,1.1803238021711848,0.9844303724462006,1.4151983898160143,0.07337488211432555,0.36393941528705476
medio_paraiba_obitos_i60_i64_temp_med,Medio Paraiba,obitos_i60_i64,temp_med,95%,26.34375,1.2918610437543505,1.1223858023776996,1.486926289369142,3.581862659134716e-4,0.010640010409859122
medio_paraiba_obitos_i60_i64_temp_med,Medio Paraiba,obitos_i60_i64,temp_med,99%,27.622020833333334,1.9183180751100215,1.4304983120393557,2.5724911426477624,1.3526570783703609e-5,3.652174111599974e-4
medio_paraiba_obitos_i60_i64_ur_med,Medio Paraiba,obitos_i60_i64,ur_med,5%,61.35416666666667,1.2848585105242634,0.9850090658086429,1.675985987714087,0.06452039386411258,0.19356118159233776
medio_paraiba_obitos_i60_i64_ur_med,Medio Paraiba,obitos_i60_i64,ur_med,50%,76.67708333333334,1.168780666682336,0.9230800363044797,1.479880609572421,0.19523614110919074,0.5156176675853763
medio_paraiba_obitos_i60_i64_ur_med,Medio Paraiba,obitos_i60_i64,ur_med,95%,87.79166666666666,1.2637586453956817,0.9669493842231118,1.6516747824349618,0.08654811172561697,0.279616976344301
medio_paraiba_obitos_i60_i64_ur_med,Medio Paraiba,obitos_i60_i64,ur_med,99%,91.13470833333332,1.714961067971895,0.9641542177421718,3.050436756421255,0.06639783230390983,0.2689112208308348
medio_paraiba_internacoes_i60_i62_temp_med,Medio Paraiba,internacoes_i60_i62,temp_med,5%,16.7378125,1.2947744938545709,0.7625756386115535,2.1983930577545214,0.3388495694834931,0.48952737507805183
medio_paraiba_internacoes_i60_i62_temp_med,Medio Paraiba,internacoes_i60_i62,temp_med,50%,21.88294082125604,1.3193618755052077,0.850154724725099,2.0475281827075498,0.21646120248853656,0.5156176675853763
medio_paraiba_internacoes_i60_i62_temp_med,Medio Paraiba,internacoes_i60_i62,temp_med,95%,26.34375,1.0480730483744567,0.8071891634149166,1.360842246793507,0.7245460369934575,0.8247545432188307
medio_paraiba_internacoes_i60_i62_temp_med,Medio Paraiba,internacoes_i60_i62,temp_med,99%,27.622020833333334,1,1,1,,
medio_paraiba_internacoes_i60_i62_ur_med,Medio Paraiba,internacoes_i60_i62,ur_med,5%,61.35416666666667,1.0057465576430586,0.9333661440874415,1.08373990702206,0.8804727185696919,0.9244963544981766
medio_paraiba_internacoes_i60_i62_ur_med,Medio Paraiba,internacoes_i60_i62,ur_med,50%,76.67708333333334,1.4423907670376246,0.9601964902176386,2.1667347735918323,0.07767696109716783,0.37045935292495424
medio_paraiba_internacoes_i60_i62_ur_med,Medio Paraiba,internacoes_i60_i62,ur_med,95%,87.79166666666666,1.6503377884785289,1.104923700519427,2.4649799934600227,0.014389424615562684,0.1226814962071407
medio_paraiba_internacoes_i60_i62_ur_med,Medio Paraiba,internacoes_i60_i62,ur_med,99%,91.13470833333332,1.9576164384082673,0.9942134272605087,3.854566851391076,0.05199490312755295,0.2366692362119395
medio_paraiba_obitos_i60_i62_temp_med,Medio Paraiba,obitos_i60_i62,temp_med,5%,16.7378125,1.1585652879760069,0.9594298783353722,1.399032442925163,0.1261262419974858,0.283784044494343
medio_paraiba_obitos_i60_i62_temp_med,Medio Paraiba,obitos_i60_i62,temp_med,50%,21.88294082125604,1.3384757140355539,0.9223903365120645,1.9422549935176527,0.1248612715707418,0.44907782626097853
medio_paraiba_obitos_i60_i62_temp_med,Medio Paraiba,obitos_i60_i62,temp_med,95%,26.34375,1.5141811075790406,0.9774335458008703,2.345678063126743,0.06320358020096162,0.241322760767308
medio_paraiba_obitos_i60_i62_temp_med,Medio Paraiba,obitos_i60_i62,temp_med,99%,27.622020833333334,2.4792143906141857,1.4336009263146083,4.287458163430062,0.0011589638995414117,0.01564601264380906
medio_paraiba_internacoes_i63_temp_med,Medio Paraiba,internacoes_i63,temp_med,5%,16.7378125,3.8509743712617843,0.8850189566688156,16.756707295779037,0.07231059100557116,0.19722294957656858
medio_paraiba_internacoes_i63_temp_med,Medio Paraiba,internacoes_i63,temp_med,50%,21.88294082125604,2.6883705882412054,0.746967801619202,9.67556620787893,0.13015551745961904,0.44907782626097853
medio_paraiba_internacoes_i63_temp_med,Medio Paraiba,internacoes_i63,temp_med,95%,26.34375,1.9565139515912517,0.9870776620595075,3.8780604504657927,0.05451726898024538,0.21466174660971618
medio_paraiba_internacoes_i63_temp_med,Medio Paraiba,internacoes_i63,temp_med,99%,27.622020833333334,1,1,1,,
medio_paraiba_internacoes_i63_ur_med,Medio Paraiba,internacoes_i63,ur_med,5%,61.35416666666667,2.5445406556813914,0.9602368289947975,6.742802351367181,0.060332076734192594,0.19356118159233776
medio_paraiba_internacoes_i63_ur_med,Medio Paraiba,internacoes_i63,ur_med,50%,76.67708333333334,4.753911379622153,1.0278958471869633,21.98634566639159,0.046023647118717516,0.280835167680677
medio_paraiba_internacoes_i63_ur_med,Medio Paraiba,internacoes_i63,ur_med,95%,87.79166666666666,2.5245683970253223,0.512450809197557,12.437185144149034,0.2550194837402526,0.4550818135877502
medio_paraiba_internacoes_i63_ur_med,Medio Paraiba,internacoes_i63,ur_med,99%,91.13470833333332,1.8438399310500373,0.19867784460876406,17.111851087519995,0.5903963692107476,0.853744390716042
metropolitana_i_internacoes_i60_i69_temp_med,Metropolitana I,internacoes_i60_i69,temp_med,5%,18.95347644927536,1.1675556526721511,0.9132913736379976,1.4926082096413409,0.21638986564783,0.389501758166094
metropolitana_i_internacoes_i60_i69_temp_med,Metropolitana I,internacoes_i60_i69,temp_med,50%,23.440486111111113,1.0118921654504855,0.9618907470982463,1.0644927790281473,0.6475066401569868,0.7871649350928074
metropolitana_i_internacoes_i60_i69_temp_med,Metropolitana I,internacoes_i60_i69,temp_med,95%,28.231291666666664,1.256199606035233,1.0102757464053989,1.5619868692461378,0.04017606528822574,0.1946993933198632
metropolitana_i_internacoes_i60_i69_temp_med,Metropolitana I,internacoes_i60_i69,temp_med,99%,29.540993538647342,1.4023575250399867,0.9917936626493667,1.9828788003977595,0.055704603452047884,0.2374775199797831
metropolitana_i_internacoes_i60_i69_ur_med,Metropolitana I,internacoes_i60_i69,ur_med,5%,62.48234126984127,1.216395346435914,0.7449067546530069,1.986312554676973,0.4336665036200235,0.5573092120899436
metropolitana_i_internacoes_i60_i69_ur_med,Metropolitana I,internacoes_i60_i69,ur_med,50%,77.30376984126984,1.5901265997158498,1.0313781260128505,2.451576719877406,0.035742911828045745,0.260713003922216
metropolitana_i_internacoes_i60_i69_ur_med,Metropolitana I,internacoes_i60_i69,ur_med,95%,88.96423611111112,1.148953903734554,0.8727420147101486,1.5125833873659618,0.32230355838214086,0.5028820936736985
metropolitana_i_internacoes_i60_i69_ur_med,Metropolitana I,internacoes_i60_i69,ur_med,99%,92.29516666666665,1,1,1,,
metropolitana_i_obitos_i60_i69_temp_med,Metropolitana I,obitos_i60_i69,temp_med,5%,18.95347644927536,1.209177032267662,1.128706445859985,1.295384730659192,6.45707387187637e-8,4.067956539282113e-6
metropolitana_i_obitos_i60_i69_temp_med,Metropolitana I,obitos_i60_i69,temp_med,50%,23.440486111111113,1.0282944438389594,0.9881624283969106,1.0700563316756244,0.16953960830528733,0.5005455102346579
metropolitana_i_obitos_i60_i69_temp_med,Metropolitana I,obitos_i60_i69,temp_med,95%,28.231291666666664,1.1555062044474806,1.0897892918836376,1.2251860047264884,1.3109241537077886e-6,8.258822168359069e-5
metropolitana_i_obitos_i60_i69_temp_med,Metropolitana I,obitos_i60_i69,temp_med,99%,29.540993538647342,1.2927537389698038,1.1582238375639287,1.4429095442686088,4.652449690127284e-6,1.8842421245015499e-4
metropolitana_i_obitos_i60_i69_ur_med,Metropolitana I,obitos_i60_i69,ur_med,5%,62.48234126984127,1.0354095764009068,0.9244533390554985,1.1596831831426209,0.5473829377159434,0.6327545885523749
metropolitana_i_obitos_i60_i69_ur_med,Metropolitana I,obitos_i60_i69,ur_med,50%,77.30376984126984,1.0250872195202958,0.897823668553961,1.1703899601090717,0.7141022044872931,0.8353648429851354
metropolitana_i_obitos_i60_i69_ur_med,Metropolitana I,obitos_i60_i69,ur_med,95%,88.96423611111112,1.0763571248687391,0.9336722109900693,1.24084731945398,0.31053061262424786,0.49593386304644865
metropolitana_i_obitos_i60_i69_ur_med,Metropolitana I,obitos_i60_i69,ur_med,99%,92.29516666666665,1.1423463708101702,0.9578802028960592,1.3623365708548518,0.13858932482447467,0.35080422846195153
metropolitana_i_internacoes_i60_i64_temp_med,Metropolitana I,internacoes_i60_i64,temp_med,5%,18.95347644927536,1.2780593603937447,1.130365700013026,1.4450506846335167,9.01153400229565e-5,0.0018924221404820864
metropolitana_i_internacoes_i60_i64_temp_med,Metropolitana I,internacoes_i60_i64,temp_med,50%,23.440486111111113,1.1475149986253954,1.0350842107668818,1.2721580122400342,0.008912525658210428,0.15522762516403246
metropolitana_i_internacoes_i60_i64_temp_med,Metropolitana I,internacoes_i60_i64,temp_med,95%,28.231291666666664,1.0095892433236027,0.9497515198980662,1.0731969561302939,0.7594936581518412,0.8468690347533805
metropolitana_i_internacoes_i60_i64_temp_med,Metropolitana I,internacoes_i60_i64,temp_med,99%,29.540993538647342,1,1,1,,
metropolitana_i_internacoes_i60_i64_ur_med,Metropolitana I,internacoes_i60_i64,ur_med,5%,62.48234126984127,1.0035489906993078,0.9810715439736106,1.026541420877955,0.7592052316903006,0.8273569557052948
