Municipio;Macroregiao;Ano;Mes;PM25;Fonte;Metodo
São Sebastião do Alto;Serrana;2012;7;9.3477;Monitorado;Observado + sazonal (perfil nacional 2024)
São Sebastião do Alto;Serrana;2012;8;17.4672;Monitorado;Observado + sazonal (perfil nacional 2024)
São Sebastião do Alto;Serrana;2012;9;29.0084;Monitorado;Observado + sazonal (perfil nacional 2024)
São Sebastião do Alto;Serrana;2012;10;14.4172;Monitorado;Observado + sazonal (perfil nacional 2024)
São Sebastião do Alto;Serrana;2012;11;9.1377;Monitorado;Observado + sazonal (perfil nacional 2024)
São Sebastião do Alto;Serrana;2012;12;8.3317;Monitorado;Observado + sazonal (perfil nacional 2024)
São Sebastião do Alto;Serrana;2013;1;6.371;Monitorado;Observado + sazonal (perfil nacional 2024)
São Sebastião do Alto;Serrana;2013;2;6.7823;Monitorado;Observado + sazonal (perfil nacional 2024)
São Sebastião do Alto;Serrana;2013;3;7.0312;Monitorado;Observado + sazonal (perfil nacional 2024)
São Sebastião do Alto;Serrana;2013;4;6.9507;Monitorado;Observado + sazonal (perfil nacional 2024)
São Sebastião do Alto;Serrana;2013;5;6.8321;Monitorado;Observado + sazonal (perfil nacional 2024)
São Sebastião do Alto;Serrana;2013;6;7.6582;Monitorado;Observado + sazonal (perfil nacional 2024)
São Sebastião do Alto;Serrana;2013;7;8.2967;Monitorado;Observado + sazonal (perfil nacional 2024)
São Sebastião do Alto;Serrana;2013;8;15.5033;Monitorado;Observado + sazonal (perfil nacional 2024)
São Sebastião do Alto;Serrana;2013;9;25.7468;Monitorado;Observado + sazonal (perfil nacional 2024)
São Sebastião do Alto;Serrana;2013;10;12.7962;Monitorado;Observado + sazonal (perfil nacional 2024)
São Sebastião do Alto;Serrana;2013;11;8.1103;Monitorado;Observado + sazonal (perfil nacional 2024)
São Sebastião do Alto;Serrana;2013;12;7.3949;Monitorado;Observado + sazonal (perfil nacional 2024)
São Sebastião do Alto;Serrana;2014;1;7.1936;Monitorado;Observado + sazonal (perfil nacional 2024)
São Sebastião do Alto;Serrana;2014;2;7.6581;Monitorado;Observado + sazonal (perfil nacional 2024)
São Sebastião do Alto;Serrana;2014;3;7.9391;Monitorado;Observado + sazonal (perfil nacional 2024)
São Sebastião do Alto;Serrana;2014;4;7.8482;Monitorado;Observado + sazonal (perfil nacional 2024)
São Sebastião do Alto;Serrana;2014;5;7.7143;Monitorado;Observado + sazonal (perfil nacional 2024)
São Sebastião do Alto;Serrana;2014;6;8.647;Monitorado;Observado + sazonal (perfil nacional 2024)
São Sebastião do Alto;Serrana;2014;7;9.368;Monitorado;Observado + sazonal (perfil nacional 2024)
São Sebastião do Alto;Serrana;2014;8;17.5051;Monitorado;Observado + sazonal (perfil nacional 2024)
São Sebastião do Alto;Serrana;2014;9;29.0713;Monitorado;Observado + sazonal (perfil nacional 2024)
São Sebastião do Alto;Serrana;2014;10;14.4485;Monitorado;Observado + sazonal (perfil nacional 2024)
São Sebastião do Alto;Serrana;2014;11;9.1575;Monitorado;Observado + sazonal (perfil nacional 2024)
São Sebastião do Alto;Serrana;2014;12;8.3497;Monitorado;Observado + sazonal (perfil nacional 2024)
São Sebastião do Alto;Serrana;2015;1;7.7528;Monitorado;Observado + sazonal (perfil nacional 2024)
São Sebastião do Alto;Serrana;2015;2;8.2534;Monitorado;Observado + sazonal (perfil nacional 2024)
São Sebastião do Alto;Serrana;2015;3;8.5562;Monitorado;Observado + sazonal (perfil nacional 2024)
São Sebastião do Alto;Serrana;2015;4;8.4583;Monitorado;Observado + sazonal (perfil nacional 2024)
São Sebastião do Alto;Serrana;2015;5;8.314;Monitorado;Observado + sazonal (perfil nacional 2024)
São Sebastião do Alto;Serrana;2015;6;9.3192;Monitorado;Observado + sazonal (perfil nacional 2024)
São Sebastião do Alto;Serrana;2015;7;10.0962;Monitorado;Observado + sazonal (perfil nacional 2024)
São Sebastião do Alto;Serrana;2015;8;18.8659;Monitorado;Observado + sazonal (perfil nacional 2024)
São Sebastião do Alto;Serrana;2015;9;31.3312;Monitorado;Observado + sazonal (perfil nacional 2024)
São Sebastião do Alto;Serrana;2015;10;15.5717;Monitorado;Observado + sazonal (perfil nacional 2024)
São Sebastião do Alto;Serrana;2015;11;9.8694;Monitorado;Observado + sazonal (perfil nacional 2024)
São Sebastião do Alto;Serrana;2015;12;8.9988;Monitorado;Observado + sazonal (perfil nacional 2024)
São Sebastião do Alto;Serrana;2016;1;7.5766;Monitorado;Observado + sazonal (perfil nacional 2024)
São Sebastião do Alto;Serrana;2016;2;8.0659;Monitorado;Observado + sazonal (perfil nacional 2024)
São Sebastião do Alto;Serrana;2016;3;8.3618;Monitorado;Observado + sazonal (perfil nacional 2024)
São Sebastião do Alto;Serrana;2016;4;8.2661;Monitorado;Observado + sazonal (perfil nacional 2024)
São Sebastião do Alto;Serrana;2016;5;8.1251;Monitorado;Observado + sazonal (perfil nacional 2024)
São Sebastião do Alto;Serrana;2016;6;9.1075;Monitorado;Observado + sazonal (perfil nacional 2024)
São Sebastião do Alto;Serrana;2016;7;9.8668;Monitorado;Observado + sazonal (perfil nacional 2024)
São Sebastião do Alto;Serrana;2016;8;18.4373;Monitorado;Observado + sazonal (perfil nacional 2024)
São Sebastião do Alto;Serrana;2016;9;30.6193;Monitorado;Observado + sazonal (perfil nacional 2024)
São Sebastião do Alto;Serrana;2016;10;15.2179;Monitorado;Observado + sazonal (perfil nacional 2024)
São Sebastião do Alto;Serrana;2016;11;9.6452;Monitorado;Observado + sazonal (perfil nacional 2024)
São Sebastião do Alto;Serrana;2016;12;8.7944;Monitorado;Observado + sazonal (perfil nacional 2024)
São Sebastião do Alto;Serrana;2017;1;7.362;Monitorado;Observado + sazonal (perfil nacional 2024)
São Sebastião do Alto;Serrana;2017;2;7.8374;Monitorado;Observado + sazonal (perfil nacional 2024)
São Sebastião do Alto;Serrana;2017;3;8.1249;Monitorado;Observado + sazonal (perfil nacional 2024)
São Sebastião do Alto;Serrana;2017;4;8.032;Monitorado;Observado + sazonal (perfil nacional 2024)
São Sebastião do Alto;Serrana;2017;5;7.8949;Monitorado;Observado + sazonal (perfil nacional 2024)
São Sebastião do Alto;Serrana;2017;6;8.8494;Monitorado;Observado + sazonal (perfil nacional 2024)
São Sebastião do Alto;Serrana;2017;7;9.5873;Monitorado;Observado + sazonal (perfil nacional 2024)
São Sebastião do Alto;Serrana;2017;8;17.9149;Monitorado;Observado + sazonal (perfil nacional 2024)
São Sebastião do Alto;Serrana;2017;9;29.7518;Monitorado;Observado + sazonal (perfil nacional 2024)
São Sebastião do Alto;Serrana;2017;10;14.7867;Monitorado;Observado + sazonal (perfil nacional 2024)
São Sebastião do Alto;Serrana;2017;11;9.3719;Monitorado;Observado + sazonal (perfil nacional 2024)
São Sebastião do Alto;Serrana;2017;12;8.5452;Monitorado;Observado + sazonal (perfil nacional 2024)
São Sebastião do Alto;Serrana;2018;1;7.0036;Monitorado;Observado + sazonal (perfil nacional 2024)
São Sebastião do Alto;Serrana;2018;2;7.4558;Monitorado;Observado + sazonal (perfil nacional 2024)
São Sebastião do Alto;Serrana;2018;3;7.7294;Monitorado;Observado + sazonal (perfil nacional 2024)
São Sebastião do Alto;Serrana;2018;4;7.6409;Monitorado;Observado + sazonal (perfil nacional 2024)
São Sebastião do Alto;Serrana;2018;5;7.5106;Monitorado;Observado + sazonal (perfil nacional 2024)
São Sebastião do Alto;Serrana;2018;6;8.4186;Monitorado;Observado + sazonal (perfil nacional 2024)
São Sebastião do Alto;Serrana;2018;7;9.1206;Monitorado;Observado + sazonal (perfil nacional 2024)
São Sebastião do Alto;Serrana;2018;8;17.0428;Monitorado;Observado + sazonal (perfil nacional 2024)
São Sebastião do Alto;Serrana;2018;9;28.3035;Monitorado;Observado + sazonal (perfil nacional 2024)
São Sebastião do Alto;Serrana;2018;10;14.0669;Monitorado;Observado + sazonal (perfil nacional 2024)
São Sebastião do Alto;Serrana;2018;11;8.9157;Monitorado;Observado + sazonal (perfil nacional 2024)
São Sebastião do Alto;Serrana;2018;12;8.1292;Monitorado;Observado + sazonal (perfil nacional 2024)
São Sebastião do Alto;Serrana;2019;1;7.6517;Monitorado;Observado + sazonal (perfil nacional 2024)
São Sebastião do Alto;Serrana;2019;2;8.1457;Monitorado;Observado + sazonal (perfil nacional 2024)
São Sebastião do Alto;Serrana;2019;3;8.4446;Monitorado;Observado + sazonal (perfil nacional 2024)
São Sebastião do Alto;Serrana;2019;4;8.348;Monitorado;Observado + sazonal (perfil nacional 2024)
São Sebastião do Alto;Serrana;2019;5;8.2055;Monitorado;Observado + sazonal (perfil nacional 2024)
São Sebastião do Alto;Serrana;2019;6;9.1976;Monitorado;Observado + sazonal (perfil nacional 2024)
São Sebastião do Alto;Serrana;2019;7;9.9646;Monitorado;Observado + sazonal (perfil nacional 2024)
São Sebastião do Alto;Serrana;2019;8;18.6199;Monitorado;Observado + sazonal (perfil nacional 2024)
São Sebastião do Alto;Serrana;2019;9;30.9226;Monitorado;Observado + sazonal (perfil nacional 2024)
São Sebastião do Alto;Serrana;2019;10;15.3686;Monitorado;Observado + sazonal (perfil nacional 2024)
São Sebastião do Alto;Serrana;2019;11;9.7407;Monitorado;Observado + sazonal (perfil nacional 2024)
São Sebastião do Alto;Serrana;2019;12;8.8814;Monitorado;Observado + sazonal (perfil nacional 2024)
São Sebastião do Alto;Serrana;2020;1;7.8128;Monitorado;Observado + sazonal (perfil nacional 2024)
São Sebastião do Alto;Serrana;2020;2;8.3173;Monitorado;Observado + sazonal (perfil nacional 2024)
São Sebastião do Alto;Serrana;2020;3;8.6224;Monitorado;Observado + sazonal (perfil nacional 2024)
São Sebastião do Alto;Serrana;2020;4;8.5238;Monitorado;Observado + sazonal (perfil nacional 2024)
São Sebastião do Alto;Serrana;2020;5;8.3783;Monitorado;Observado + sazonal (perfil nacional 2024)
São Sebastião do Alto;Serrana;2020;6;9.3913;Monitorado;Observado + sazonal (perfil nacional 2024)
São Sebastião do Alto;Serrana;2020;7;10.1744;Monitorado;Observado + sazonal (perfil nacional 2024)
São Sebastião do Alto;Serrana;2020;8;19.0119;Monitorado;Observado + sazonal (perfil nacional 2024)
São Sebastião do Alto;Serrana;2020;9;31.5736;Monitorado;Observado + sazonal (perfil nacional 2024)
São Sebastião do Alto;Serrana;2020;10;15.6922;Monitorado;Observado + sazonal (perfil nacional 2024)
São Sebastião do Alto;Serrana;2020;11;9.9458;Monitorado;Observado + sazonal (perfil nacional 2024)
São Sebastião do Alto;Serrana;2020;12;9.0685;Monitorado;Observado + sazonal (perfil nacional 2024)
São Sebastião do Alto;Serrana;2021;1;8.0603;Monitorado;Observado + sazonal (perfil nacional 2024)
São Sebastião do Alto;Serrana;2021;2;8.5807;Monitorado;Observado + sazonal (perfil nacional 2024)
São Sebastião do Alto;Serrana;2021;3;8.8956;Monitorado;Observado + sazonal (perfil nacional 2024)
São Sebastião do Alto;Serrana;2021;4;8.7938;Monitorado;Observado + sazonal (perfil nacional 2024)
São Sebastião do Alto;Serrana;2021;5;8.6437;Monitorado;Observado + sazonal (perfil nacional 2024)
São Sebastião do Alto;Serrana;2021;6;9.6888;Monitorado;Observado + sazonal (perfil nacional 2024)
São Sebastião do Alto;Serrana;2021;7;10.4967;Monitorado;Observado + sazonal (perfil nacional 2024)
São Sebastião do Alto;Serrana;2021;8;19.6142;Monitorado;Observado + sazonal (perfil nacional 2024)
São Sebastião do Alto;Serrana;2021;9;32.5739;Monitorado;Observado + sazonal (perfil nacional 2024)
São Sebastião do Alto;Serrana;2021;10;16.1893;Monitorado;Observado + sazonal (perfil nacional 2024)
São Sebastião do Alto;Serrana;2021;11;10.2609;Monitorado;Observado + sazonal (perfil nacional 2024)
São Sebastião do Alto;Serrana;2021;12;9.3557;Monitorado;Observado + sazonal (perfil nacional 2024)
São Sebastião do Alto;Serrana;2022;1;8.2013;Monitorado;Observado + sazonal (perfil nacional 2024)
São Sebastião do Alto;Serrana;2022;2;8.7308;Monitorado;Observado + sazonal (perfil nacional 2024)
São Sebastião do Alto;Serrana;2022;3;9.0512;Monitorado;Observado + sazonal (perfil nacional 2024)
São Sebastião do Alto;Serrana;2022;4;8.9476;Monitorado;Observado + sazonal (perfil nacional 2024)
São Sebastião do Alto;Serrana;2022;5;8.7949;Monitorado;Observado + sazonal (perfil nacional 2024)
São Sebastião do Alto;Serrana;2022;6;9.8583;Monitorado;Observado + sazonal (perfil nacional 2024)
São Sebastião do Alto;Serrana;2022;7;10.6803;Monitorado;Observado + sazonal (perfil nacional 2024)
São Sebastião do Alto;Serrana;2022;8;19.9573;Monitorado;Observado + sazonal (perfil nacional 2024)
São Sebastião do Alto;Serrana;2022;9;33.1437;Monitorado;Observado + sazonal (perfil nacional 2024)
São Sebastião do Alto;Serrana;2022;10;16.4725;Monitorado;Observado + sazonal (perfil nacional 2024)
São Sebastião do Alto;Serrana;2022;11;10.4404;Monitorado;Observado + sazonal (perfil nacional 2024)
São Sebastião do Alto;Serrana;2022;12;9.5194;Monitorado;Observado + sazonal (perfil nacional 2024)
São Sebastião do Alto;Serrana;2023;1;7.3658;Monitorado;Observado + sazonal (perfil nacional 2024)
São Sebastião do Alto;Serrana;2023;2;7.8414;Monitorado;Observado + sazonal (perfil nacional 2024)
São Sebastião do Alto;Serrana;2023;3;8.1291;Monitorado;Observado + sazonal (perfil nacional 2024)
São Sebastião do Alto;Serrana;2023;4;8.0361;Monitorado;Observado + sazonal (perfil nacional 2024)
São Sebastião do Alto;Serrana;2023;5;7.8989;Monitorado;Observado + sazonal (perfil nacional 2024)
São Sebastião do Alto;Serrana;2023;6;8.854;Monitorado;Observado + sazonal (perfil nacional 2024)
São Sebastião do Alto;Serrana;2023;7;9.5922;Monitorado;Observado + sazonal (perfil nacional 2024)
São Sebastião do Alto;Serrana;2023;8;17.9241;Monitorado;Observado + sazonal (perfil nacional 2024)
São Sebastião do Alto;Serrana;2023;9;29.7671;Monitorado;Observado + sazonal (perfil nacional 2024)
São Sebastião do Alto;Serrana;2023;10;14.7943;Monitorado;Observado + sazonal (perfil nacional 2024)
São Sebastião do Alto;Serrana;2023;11;9.3767;Monitorado;Observado + sazonal (perfil nacional 2024)
São Sebastião do Alto;Serrana;2023;12;8.5496;Monitorado;Observado + sazonal (perfil nacional 2024)
São Sebastião do Alto;Serrana;2024;1;9.8061;Monitorado;Observado + sazonal (perfil nacional 2024)
São Sebastião do Alto;Serrana;2024;2;10.4393;Monitorado;Observado + sazonal (perfil nacional 2024)
São Sebastião do Alto;Serrana;2024;3;10.8224;Monitorado;Observado + sazonal (perfil nacional 2024)
São Sebastião do Alto;Serrana;2024;4;10.6985;Monitorado;Observado + sazonal (perfil nacional 2024)
São Sebastião do Alto;Serrana;2024;5;10.5159;Monitorado;Observado + sazonal (perfil nacional 2024)
São Sebastião do Alto;Serrana;2024;6;11.7874;Monitorado;Observado + sazonal (perfil nacional 2024)
São Sebastião do Alto;Serrana;2024;7;12.7702;Monitorado;Observado + sazonal (perfil nacional 2024)
São Sebastião do Alto;Serrana;2024;8;23.8626;Monitorado;Observado + sazonal (perfil nacional 2024)
São Sebastião do Alto;Serrana;2024;9;39.6293;Monitorado;Observado + sazonal (perfil nacional 2024)
São Sebastião do Alto;Serrana;2024;10;19.6958;Monitorado;Observado + sazonal (perfil nacional 2024)
São Sebastião do Alto;Serrana;2024;11;12.4833;Monitorado;Observado + sazonal (perfil nacional 2024)
São Sebastião do Alto;Serrana;2024;12;11.3822;Monitorado;Observado + sazonal (perfil nacional 2024)
São Sebastião do Alto;Serrana;2025;1;9.2369;Monitorado;Extrapolado (regressão linear) + sazonal (perfil nacional 2024)
São Sebastião do Alto;Serrana;2025;2;9.8333;Monitorado;Extrapolado (regressão linear) + sazonal (perfil nacional 2024)
São Sebastião do Alto;Serrana;2025;3;10.1941;Monitorado;Extrapolado (regressão linear) + sazonal (perfil nacional 2024)
São Sebastião do Alto;Serrana;2025;4;10.0775;Monitorado;Extrapolado (regressão linear) + sazonal (perfil nacional 2024)
São Sebastião do Alto;Serrana;2025;5;9.9055;Monitorado;Extrapolado (regressão linear) + sazonal (perfil nacional 2024)
São Sebastião do Alto;Serrana;2025;6;11.1031;Monitorado;Extrapolado (regressão linear) + sazonal (perfil nacional 2024)
São Sebastião do Alto;Serrana;2025;7;12.0289;Monitorado;Extrapolado (regressão linear) + sazonal (perfil nacional 2024)
São Sebastião do Alto;Serrana;2025;8;22.4774;Monitorado;Extrapolado (regressão linear) + sazonal (perfil nacional 2024)
São Sebastião do Alto;Serrana;2025;9;37.3288;Monitorado;Extrapolado (regressão linear) + sazonal (perfil nacional 2024)
São Sebastião do Alto;Serrana;2025;10;18.5525;Monitorado;Extrapolado (regressão linear) + sazonal (perfil nacional 2024)
São Sebastião do Alto;Serrana;2025;11;11.7587;Monitorado;Extrapolado (regressão linear) + sazonal (perfil nacional 2024)
São Sebastião do Alto;Serrana;2025;12;10.7214;Monitorado;Extrapolado (regressão linear) + sazonal (perfil nacional 2024)
Santa Maria Madalena;Serrana;2010;1;8.4359;Monitorado;Observado + sazonal (perfil nacional 2024)
Santa Maria Madalena;Serrana;2010;2;8.9806;Monitorado;Observado + sazonal (perfil nacional 2024)
Santa Maria Madalena;Serrana;2010;3;9.3102;Monitorado;Observado + sazonal (perfil nacional 2024)
Santa Maria Madalena;Serrana;2010;4;9.2036;Monitorado;Observado + sazonal (perfil nacional 2024)
Santa Maria Madalena;Serrana;2010;5;9.0466;Monitorado;Observado + sazonal (perfil nacional 2024)
Santa Maria Madalena;Serrana;2010;6;10.1403;Monitorado;Observado + sazonal (perfil nacional 2024)
Santa Maria Madalena;Serrana;2010;7;10.9858;Monitorado;Observado + sazonal (perfil nacional 2024)
Santa Maria Madalena;Serrana;2010;8;20.5283;Monitorado;Observado + sazonal (perfil nacional 2024)
Santa Maria Madalena;Serrana;2010;9;34.0919;Monitorado;Observado + sazonal (perfil nacional 2024)
Santa Maria Madalena;Serrana;2010;10;16.9438;Monitorado;Observado + sazonal (perfil nacional 2024)
Santa Maria Madalena;Serrana;2010;11;10.7391;Monitorado;Observado + sazonal (perfil nacional 2024)
Santa Maria Madalena;Serrana;2010;12;9.7917;Monitorado;Observado + sazonal (perfil nacional 2024)
Santa Maria Madalena;Serrana;2011;1;6.5681;Monitorado;Observado + sazonal (perfil nacional 2024)
Santa Maria Madalena;Serrana;2011;2;6.9922;Monitorado;Observado + sazonal (perfil nacional 2024)
Santa Maria Madalena;Serrana;2011;3;7.2488;Monitorado;Observado + sazonal (perfil nacional 2024)
Santa Maria Madalena;Serrana;2011;4;7.1658;Monitorado;Observado + sazonal (perfil nacional 2024)
Santa Maria Madalena;Serrana;2011;5;7.0435;Monitorado;Observado + sazonal (perfil nacional 2024)
Santa Maria Madalena;Serrana;2011;6;7.8951;Monitorado;Observado + sazonal (perfil nacional 2024)
Santa Maria Madalena;Serrana;2011;7;8.5534;Monitorado;Observado + sazonal (perfil nacional 2024)
Santa Maria Madalena;Serrana;2011;8;15.983;Monitorado;Observado + sazonal (perfil nacional 2024)
Santa Maria Madalena;Serrana;2011;9;26.5435;Monitorado;Observado + sazonal (perfil nacional 2024)
Santa Maria Madalena;Serrana;2011;10;13.1922;Monitorado;Observado + sazonal (perfil nacional 2024)
Santa Maria Madalena;Serrana;2011;11;8.3613;Monitorado;Observado + sazonal (perfil nacional 2024)
Santa Maria Madalena;Serrana;2011;12;7.6237;Monitorado;Observado + sazonal (perfil nacional 2024)
Santa Maria Madalena;Serrana;2012;1;6.8031;Monitorado;Observado + sazonal (perfil nacional 2024)
Santa Maria Madalena;Serrana;2012;2;7.2424;Monitorado;Observado + sazonal (perfil nacional 2024)
Santa Maria Madalena;Serrana;2012;3;7.5081;Monitorado;Observado + sazonal (perfil nacional 2024)
Santa Maria Madalena;Serrana;2012;4;7.4222;Monitorado;Observado + sazonal (perfil nacional 2024)
Santa Maria Madalena;Serrana;2012;5;7.2956;Monitorado;Observado + sazonal (perfil nacional 2024)
Santa Maria Madalena;Serrana;2012;6;8.1776;Monitorado;Observado + sazonal (perfil nacional 2024)
Santa Maria Madalena;Serrana;2012;7;8.8595;Monitorado;Observado + sazonal (perfil nacional 2024)
Santa Maria Madalena;Serrana;2012;8;16.5549;Monitorado;Observado + sazonal (perfil nacional 2024)
Santa Maria Madalena;Serrana;2012;9;27.4933;Monitorado;Observado + sazonal (perfil nacional 2024)
Santa Maria Madalena;Serrana;2012;10;13.6642;Monitorado;Observado + sazonal (perfil nacional 2024)
Santa Maria Madalena;Serrana;2012;11;8.6605;Monitorado;Observado + sazonal (perfil nacional 2024)
Santa Maria Madalena;Serrana;2012;12;7.8965;Monitorado;Observado + sazonal (perfil nacional 2024)
Santa Maria Madalena;Serrana;2013;1;6.0382;Monitorado;Observado + sazonal (perfil nacional 2024)
Santa Maria Madalena;Serrana;2013;2;6.4281;Monitorado;Observado + sazonal (perfil nacional 2024)
Santa Maria Madalena;Serrana;2013;3;6.664;Monitorado;Observado + sazonal (perfil nacional 2024)
Santa Maria Madalena;Serrana;2013;4;6.5877;Monitorado;Observado + sazonal (perfil nacional 2024)
Santa Maria Madalena;Serrana;2013;5;6.4753;Monitorado;Observado + sazonal (perfil nacional 2024)
Santa Maria Madalena;Serrana;2013;6;7.2582;Monitorado;Observado + sazonal (perfil nacional 2024)
Santa Maria Madalena;Serrana;2013;7;7.8634;Monitorado;Observado + sazonal (perfil nacional 2024)
Santa Maria Madalena;Serrana;2013;8;14.6936;Monitorado;Observado + sazonal (perfil nacional 2024)
Santa Maria Madalena;Serrana;2013;9;24.4021;Monitorado;Observado + sazonal (perfil nacional 2024)
Santa Maria Madalena;Serrana;2013;10;12.1279;Monitorado;Observado + sazonal (perfil nacional 2024)
Santa Maria Madalena;Serrana;2013;11;7.6867;Monitorado;Observado + sazonal (perfil nacional 2024)
Santa Maria Madalena;Serrana;2013;12;7.0087;Monitorado;Observado + sazonal (perfil nacional 2024)
Santa Maria Madalena;Serrana;2014;1;6.8179;Monitorado;Observado + sazonal (perfil nacional 2024)
Santa Maria Madalena;Serrana;2014;2;7.2581;Monitorado;Observado + sazonal (perfil nacional 2024)
Santa Maria Madalena;Serrana;2014;3;7.5244;Monitorado;Observado + sazonal (perfil nacional 2024)
Santa Maria Madalena;Serrana;2014;4;7.4383;Monitorado;Observado + sazonal (perfil nacional 2024)
Santa Maria Madalena;Serrana;2014;5;7.3114;Monitorado;Observado + sazonal (perfil nacional 2024)
Santa Maria Madalena;Serrana;2014;6;8.1954;Monitorado;Observado + sazonal (perfil nacional 2024)
Santa Maria Madalena;Serrana;2014;7;8.8787;Monitorado;Observado + sazonal (perfil nacional 2024)
Santa Maria Madalena;Serrana;2014;8;16.5909;Monitorado;Observado + sazonal (perfil nacional 2024)
Santa Maria Madalena;Serrana;2014;9;27.5529;Monitorado;Observado + sazonal (perfil nacional 2024)
Santa Maria Madalena;Serrana;2014;10;13.6939;Monitorado;Observado + sazonal (perfil nacional 2024)
Santa Maria Madalena;Serrana;2014;11;8.6793;Monitorado;Observado + sazonal (perfil nacional 2024)
Santa Maria Madalena;Serrana;2014;12;7.9136;Monitorado;Observado + sazonal (perfil nacional 2024)
Santa Maria Madalena;Serrana;2015;1;7.3479;Monitorado;Observado + sazonal (perfil nacional 2024)
Santa Maria Madalena;Serrana;2015;2;7.8223;Monitorado;Observado + sazonal (perfil nacional 2024)
Santa Maria Madalena;Serrana;2015;3;8.1093;Monitorado;Observado + sazonal (perfil nacional 2024)
Santa Maria Madalena;Serrana;2015;4;8.0165;Monitorado;Observado + sazonal (perfil nacional 2024)
Santa Maria Madalena;Serrana;2015;5;7.8797;Monitorado;Observado + sazonal (perfil nacional 2024)
Santa Maria Madalena;Serrana;2015;6;8.8325;Monitorado;Observado + sazonal (perfil nacional 2024)
Santa Maria Madalena;Serrana;2015;7;9.5689;Monitorado;Observado + sazonal (perfil nacional 2024)
Santa Maria Madalena;Serrana;2015;8;17.8805;Monitorado;Observado + sazonal (perfil nacional 2024)
Santa Maria Madalena;Serrana;2015;9;29.6948;Monitorado;Observado + sazonal (perfil nacional 2024)
Santa Maria Madalena;Serrana;2015;10;14.7584;Monitorado;Observado + sazonal (perfil nacional 2024)
Santa Maria Madalena;Serrana;2015;11;9.3539;Monitorado;Observado + sazonal (perfil nacional 2024)
Santa Maria Madalena;Serrana;2015;12;8.5288;Monitorado;Observado + sazonal (perfil nacional 2024)
Santa Maria Madalena;Serrana;2016;1;7.1809;Monitorado;Observado + sazonal (perfil nacional 2024)
Santa Maria Madalena;Serrana;2016;2;7.6446;Monitorado;Observado + sazonal (perfil nacional 2024)
Santa Maria Madalena;Serrana;2016;3;7.9251;Monitorado;Observado + sazonal (perfil nacional 2024)
Santa Maria Madalena;Serrana;2016;4;7.8344;Monitorado;Observado + sazonal (perfil nacional 2024)
Santa Maria Madalena;Serrana;2016;5;7.7007;Monitorado;Observado + sazonal (perfil nacional 2024)
Santa Maria Madalena;Serrana;2016;6;8.6318;Monitorado;Observado + sazonal (perfil nacional 2024)
Santa Maria Madalena;Serrana;2016;7;9.3515;Monitorado;Observado + sazonal (perfil nacional 2024)
Santa Maria Madalena;Serrana;2016;8;17.4743;Monitorado;Observado + sazonal (perfil nacional 2024)
Santa Maria Madalena;Serrana;2016;9;29.0201;Monitorado;Observado + sazonal (perfil nacional 2024)
Santa Maria Madalena;Serrana;2016;10;14.4231;Monitorado;Observado + sazonal (perfil nacional 2024)
Santa Maria Madalena;Serrana;2016;11;9.1414;Monitorado;Observado + sazonal (perfil nacional 2024)
Santa Maria Madalena;Serrana;2016;12;8.335;Monitorado;Observado + sazonal (perfil nacional 2024)
Santa Maria Madalena;Serrana;2017;1;6.9775;Monitorado;Observado + sazonal (perfil nacional 2024)
Santa Maria Madalena;Serrana;2017;2;7.428;Monitorado;Observado + sazonal (perfil nacional 2024)
Santa Maria Madalena;Serrana;2017;3;7.7006;Monitorado;Observado + sazonal (perfil nacional 2024)
Santa Maria Madalena;Serrana;2017;4;7.6124;Monitorado;Observado + sazonal (perfil nacional 2024)
Santa Maria Madalena;Serrana;2017;5;7.4825;Monitorado;Observado + sazonal (perfil nacional 2024)
Santa Maria Madalena;Serrana;2017;6;8.3872;Monitorado;Observado + sazonal (perfil nacional 2024)
Santa Maria Madalena;Serrana;2017;7;9.0866;Monitorado;Observado + sazonal (perfil nacional 2024)
Santa Maria Madalena;Serrana;2017;8;16.9792;Monitorado;Observado + sazonal (perfil nacional 2024)
Santa Maria Madalena;Serrana;2017;9;28.1979;Monitorado;Observado + sazonal (perfil nacional 2024)
Santa Maria Madalena;Serrana;2017;10;14.0144;Monitorado;Observado + sazonal (perfil nacional 2024)
Santa Maria Madalena;Serrana;2017;11;8.8824;Monitorado;Observado + sazonal (perfil nacional 2024)
Santa Maria Madalena;Serrana;2017;12;8.0989;Monitorado;Observado + sazonal (perfil nacional 2024)
Santa Maria Madalena;Serrana;2018;1;6.6378;Monitorado;Observado + sazonal (perfil nacional 2024)
Santa Maria Madalena;Serrana;2018;2;7.0664;Monitorado;Observado + sazonal (perfil nacional 2024)
Santa Maria Madalena;Serrana;2018;3;7.3257;Monitorado;Observado + sazonal (perfil nacional 2024)
Santa Maria Madalena;Serrana;2018;4;7.2419;Monitorado;Observado + sazonal (perfil nacional 2024)
Santa Maria Madalena;Serrana;2018;5;7.1183;Monitorado;Observado + sazonal (perfil nacional 2024)
Santa Maria Madalena;Serrana;2018;6;7.9789;Monitorado;Observado + sazonal (perfil nacional 2024)
Santa Maria Madalena;Serrana;2018;7;8.6442;Monitorado;Observado + sazonal (perfil nacional 2024)
Santa Maria Madalena;Serrana;2018;8;16.1527;Monitorado;Observado + sazonal (perfil nacional 2024)
