macro_regiao,desfecho,exposicao,lag,estatistica,pvalor
Medio Paraiba,internacoes_i60_i69,temp_med,1,7.554942500296192,0.0059845707711493334
Medio Paraiba,internacoes_i60_i69,temp_med,7,34.04717754745332,1.687798332294932e-5
Medio Paraiba,internacoes_i60_i69,temp_med,14,53.80907776992558,1.3848274696970364e-6
Medio Paraiba,internacoes_i60_i69,temp_med,21,77.39086415129587,2.193447445897334e-8
Medio Paraiba,internacoes_i60_i69,temp_med,30,260.8820198090491,0
Medio Paraiba,internacoes_i60_i69,ur_med,1,7.983035838733799,0.004721769518726271
Medio Paraiba,internacoes_i60_i69,ur_med,7,35.418049289534814,9.332118268257084e-6
Medio Paraiba,internacoes_i60_i69,ur_med,14,54.792695233164295,9.397304653324667e-7
Medio Paraiba,internacoes_i60_i69,ur_med,21,77.5618958126351,2.054986947275239e-8
Medio Paraiba,internacoes_i60_i69,ur_med,30,254.8829395452405,0
Medio Paraiba,obitos_i60_i69,temp_med,1,6.397655072989415,0.011427119863580804
Medio Paraiba,obitos_i60_i69,temp_med,7,25.78528761355403,5.501450792466667e-4
Medio Paraiba,obitos_i60_i69,temp_med,14,43.13465187855208,8.152454432930334e-5
Medio Paraiba,obitos_i60_i69,temp_med,21,74.63119013398045,6.243171690734073e-8
Medio Paraiba,obitos_i60_i69,temp_med,30,93.3907717445211,1.992703579922761e-8
Medio Paraiba,obitos_i60_i69,ur_med,1,6.055944401927437,0.013859561286455047
Medio Paraiba,obitos_i60_i69,ur_med,7,24.597693789151805,8.939788004088678e-4
Medio Paraiba,obitos_i60_i69,ur_med,14,42.251072458334484,1.1278352022592308e-4
Medio Paraiba,obitos_i60_i69,ur_med,21,70.19996916754725,3.263857895063893e-7
Medio Paraiba,obitos_i60_i69,ur_med,30,89.49305821935798,7.836959148299627e-8
Medio Paraiba,internacoes_i60_i64,temp_med,1,0.09046563740348082,0.7635860266584102
Medio Paraiba,internacoes_i60_i64,temp_med,7,12.697027889952674,0.07984345884529842
Medio Paraiba,internacoes_i60_i64,temp_med,14,48.75899443397573,9.837125596545704e-6
Medio Paraiba,internacoes_i60_i64,temp_med,21,63.323243016253485,3.960478218267838e-6
Medio Paraiba,internacoes_i60_i64,temp_med,30,74.34387901772739,1.2426433814272109e-5
Medio Paraiba,internacoes_i60_i64,ur_med,1,0.07878588935009888,0.7789495276717828
Medio Paraiba,internacoes_i60_i64,ur_med,7,14.988669909756604,0.03614491446939816
Medio Paraiba,internacoes_i60_i64,ur_med,14,53.51820757971523,1.5525352423662042e-6
Medio Paraiba,internacoes_i60_i64,ur_med,21,67.8070087977157,7.860580336638279e-7
Medio Paraiba,internacoes_i60_i64,ur_med,30,77.79101604325264,4.084591146646943e-6
Medio Paraiba,obitos_i60_i64,temp_med,1,1.1411571863090328,0.2854079409790896
Medio Paraiba,obitos_i60_i64,temp_med,7,26.38128010477581,4.3044957172289067e-4
Medio Paraiba,obitos_i60_i64,temp_med,14,43.37479696108131,7.461226434024582e-5
Medio Paraiba,obitos_i60_i64,temp_med,21,60.171863015987356,1.2028773014871597e-5
Medio Paraiba,obitos_i60_i64,temp_med,30,69.52795348404634,5.613947650928708e-5
Medio Paraiba,obitos_i60_i64,ur_med,1,0.5558527074075793,0.4559360929469123
Medio Paraiba,obitos_i60_i64,ur_med,7,22.95374388704764,0.0017365128768951354
Medio Paraiba,obitos_i60_i64,ur_med,14,39.48523822838304,3.067841575511432e-4
Medio Paraiba,obitos_i60_i64,ur_med,21,56.14266400182941,4.808934850264457e-5
Medio Paraiba,obitos_i60_i64,ur_med,30,66.46668778875397,1.4194975543435628e-4
Medio Paraiba,internacoes_i60_i62,temp_med,1,0.501604239913346,0.47879607996865015
Medio Paraiba,internacoes_i60_i62,temp_med,7,11.099952007317325,0.1343181964918595
Medio Paraiba,internacoes_i60_i62,temp_med,14,24.901404785651614,0.035553318837708736
Medio Paraiba,internacoes_i60_i62,temp_med,21,42.452554145874004,0.003689549301106987
Medio Paraiba,internacoes_i60_i62,temp_med,30,57.95008034707376,0.0016187359278249103
Medio Paraiba,internacoes_i60_i62,ur_med,1,0.3840369381319934,0.5354506147264373
